,no_mom | count | sketch_size = m/4 = 2 | residual_norms (median),no_mom | count | sketch_size = m/4 = 2 | residual_norms (1st quartile),no_mom | count | sketch_size = m/4 = 2 | residual_norms (3rd quartile),cst_mom | count | sketch_size = m/4 = 2 | residual_norms (median),cst_mom | count | sketch_size = m/4 = 2 | residual_norms (1st quartile),cst_mom | count | sketch_size = m/4 = 2 | residual_norms (3rd quartile),inc_mom | count | sketch_size = m/4 = 2 | residual_norms (median),inc_mom | count | sketch_size = m/4 = 2 | residual_norms (1st quartile),inc_mom | count | sketch_size = m/4 = 2 | residual_norms (3rd quartile)
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.7636517551578346,0.7477202463222807,0.8079120693866237,0.7636517551578343,0.7477202463222807,0.8079120693866235,0.7636517551578346,0.7477202463222807,0.8079120693866237
2,0.6239255009669313,0.5476157929879041,0.7104676740686369,0.6602559055637139,0.5335566218016629,0.7273491277906746,0.6237165692436506,0.5466620612793649,0.7102642890025733
3,0.5543998454773169,0.490797579997147,0.580986992752923,0.653288375901395,0.5856832020116514,0.726716686536683,0.5533636169754288,0.49008097916957616,0.5809115589721541
4,0.4446944226575885,0.42557014332922927,0.4764356834834873,0.6649170331021883,0.5863384854543673,0.7009697311749589,0.4448777086171014,0.4259329932114835,0.4759241591679574
5,0.41722454874005743,0.2916333944124205,0.4328724940536053,0.5318337996739986,0.4200082385599978,0.6838204932692951,0.41809164071956495,0.29046537883805396,0.4313332427393977
6,0.3169006118068291,0.23573787725115591,0.3831598081485959,0.5524450172958448,0.46904844947607166,0.6759646628224417,0.3149006240594705,0.24146987717277757,0.38417299058246945
7,0.27535979569422164,0.19900144577865028,0.3356089416997916,0.5022083328332124,0.36404050036878155,0.6742879888380171,0.27500104098277056,0.19712297913950066,0.3351425217135158
8,0.23269143537825687,0.16931812843759608,0.28258854199154143,0.4640141313685824,0.41539731293163323,0.6374743228896032,0.2330302183187325,0.17424528243226362,0.2844751437862359
9,0.19123239305078021,0.15033705447244816,0.26441674162492906,0.5097018882958289,0.38090743454605536,0.638314404774782,0.19344914890370335,0.15476315099398696,0.26298168689148094
10,0.1811560563377609,0.14457784250081146,0.2506721454927272,0.5053778346964172,0.3340727942307565,0.5913072104490165,0.18573691232957368,0.147110913166216,0.252279553971534
11,0.15857745290547354,0.12818330647982698,0.17995177218932537,0.3871352148872329,0.2657694883792481,0.504823607942412,0.1624903158512105,0.1304741040773858,0.180667658853788
12,0.13945583110128879,0.11367104103207057,0.16018985828553498,0.35488657334705986,0.2605402148380748,0.452243502736077,0.14364091830670828,0.11418927439892808,0.16255945836720842
13,0.12385957366343464,0.10521315633333014,0.14614303366540088,0.35729241530046485,0.29544815496674165,0.40088467339054823,0.12658596608209174,0.1031988906644339,0.1479126765285236
14,0.10801836460180786,0.06936674818544455,0.13219514025077728,0.3237099580238201,0.2707499046113361,0.38471153502125355,0.11094246406689784,0.06614037121808843,0.13332400280997103
15,0.08925933571739109,0.05060622225123458,0.10557770141018841,0.30132129084994363,0.27056482527057935,0.3854831626432553,0.09224329613897611,0.05064280967370348,0.11175405700637846
16,0.07236977482340155,0.04555962195592453,0.0824629491935623,0.285208723944831,0.22028031787841426,0.36632508071058306,0.07621432211105278,0.046263207914996364,0.08489120560379128
17,0.06499104007978942,0.03867672723962709,0.07681347656055325,0.28183937452624686,0.21337471058705046,0.3139616201502494,0.06802950672363237,0.039396385773604846,0.07932445321488467
18,0.05001354754822902,0.035017164248508814,0.06374498752376728,0.248748731150825,0.20339954088455517,0.3385628177203755,0.05402508732279413,0.033371962070612785,0.06311617193129657
19,0.04609260002198225,0.030894449476126094,0.06221171028900798,0.2469295352790662,0.2080069855634275,0.362947782674756,0.05149741039977365,0.029719540311359604,0.060975066057589525
20,0.04227087273904026,0.028187772229256374,0.05612391355624817,0.22594927027399214,0.1803160854735209,0.34126726709404365,0.04729480931863074,0.02632891691495686,0.05487206556645491
21,0.03730975550408443,0.022663188642999314,0.05255151233641714,0.24301239894976218,0.1758654963903373,0.36248178532760567,0.03960466432680082,0.022829789957416007,0.052970118035412454
22,0.03387700920061569,0.021515576538362686,0.04563556327428621,0.20151713183963654,0.1524180681658354,0.3106866992652272,0.034855189186824224,0.021949292519959168,0.048024833160695266
23,0.030931464986669294,0.018159643225229817,0.044562948821553164,0.18728035569181314,0.13267400677000837,0.26508221279096733,0.03092158456877496,0.01978030478784862,0.044977445652075926
24,0.02333332948905186,0.015048680951999138,0.03826066456345848,0.19348178303200136,0.1490571923330126,0.2448454525538467,0.022151242093481315,0.017491272117457116,0.04115553340184061
25,0.016465516951214846,0.014025034819451792,0.03531684900707268,0.17555695211433597,0.14661514901792327,0.2411726491474071,0.017819844471831943,0.015490509439748598,0.036541732847921705
26,0.016092424409175562,0.010493477976052946,0.020609388302639527,0.2062731638498661,0.14075875993965867,0.24806848004354068,0.017224747593419687,0.013082127058147864,0.021804255030307612
27,0.013562004157830602,0.009350877413443454,0.019828170198076513,0.16865358385075202,0.12001527438156549,0.2398090637460482,0.015379001057516977,0.011689730994581355,0.021400136536013775
28,0.010488371623867902,0.007531432145151109,0.018929272140994775,0.15869291433575394,0.11718866919236512,0.24855636846415868,0.012868541656291536,0.009805046842269322,0.02001161098096465
29,0.008231219482788724,0.005837872922078264,0.014958479927246329,0.1536285916506178,0.10755354173249594,0.24176691527164895,0.009806686018395967,0.007052386407240718,0.01521344428666516
30,0.006991534462704537,0.005503591360003275,0.013246989552342096,0.1432412203783511,0.10967280768575033,0.2610959913816128,0.009342142630967495,0.0068250239007675555,0.01318630480470273
31,0.0064179566888107956,0.0051359663423499674,0.008301081804406502,0.147948742347658,0.11619773953190993,0.18362373688988265,0.00877376474996296,0.006571826625559372,0.010101876646068278
32,0.0057164386832608645,0.004837574833037555,0.007885554242222918,0.14402490922972733,0.11817276804513256,0.17869061712112222,0.008098566548277609,0.005603073557107906,0.009009997689496802
33,0.005258237835553678,0.004572318818124723,0.0076772438821433395,0.14596718786090873,0.10211329066744841,0.16307280046996742,0.007345341572558845,0.005317319519992213,0.008859165807924275
34,0.004934142387235682,0.004342011419573218,0.005987924447901584,0.12735527832339408,0.09641712609293232,0.1718751418340013,0.0059913253945571825,0.005152252275653531,0.007672747162151573
35,0.004469394754121359,0.00408591177097399,0.0056945629357013465,0.12441424612556046,0.10210670874776816,0.16124571470199356,0.005706787213948874,0.004780375222911365,0.007278745744362047
36,0.004028245524381748,0.003738103636104337,0.005209169087931673,0.1293494261223599,0.09277439206644314,0.16766333394793723,0.004881481917767248,0.0040100478927463,0.006772711489179285
37,0.0036745921486371095,0.003039918979520048,0.005028656012569034,0.12306457884305254,0.08551546097126836,0.1664012416814955,0.004683900182059372,0.0035684095712352638,0.006440205937549575
38,0.0031427109771485833,0.0021812633094620325,0.004518291241310012,0.12238877244898902,0.07645757738482194,0.13641197413038006,0.004302217532669376,0.00331112311645672,0.005191057061740218
39,0.0030837387377160522,0.0019414457481152273,0.004188825148341622,0.13434198345024265,0.07707484207985332,0.15145489581337454,0.004061116172979635,0.0031296771039661794,0.005220478142980629
40,0.0029325804223907966,0.0016740973366224888,0.00409988934598772,0.1369502412189495,0.07121184970811716,0.15475101140320177,0.0039041609381071382,0.0026917586820639355,0.0049601389270275895
41,0.002769227348547741,0.0014394000154818746,0.003746034328811857,0.12703370219014795,0.07225187285628584,0.15989747803482413,0.003696200600154166,0.002334277181233827,0.004499564866865351
42,0.002291399552032558,0.0011438649702011055,0.003390401327769225,0.12680027222347984,0.0625404808466261,0.13808572588551812,0.0033919380982504682,0.001973929808615141,0.004040070361995528
43,0.0020786520417495867,0.0011058665320349758,0.0030596773634781475,0.11088323163064397,0.05371348752212877,0.14285376263739405,0.0031518839027568106,0.001889805583854722,0.0034478309271576218
44,0.00184581860913968,0.0009434910638525702,0.0028273064829501416,0.11152435572530608,0.059731887780387946,0.13614699795512475,0.0027862265574563946,0.0015834378392865854,0.0030874540410608157
45,0.0015020885050941017,0.0008808362662063849,0.00242424603609075,0.111598153623466,0.06984075581492236,0.13483013503329103,0.0020306332187072,0.0014492439673292666,0.002711822091266989
46,0.0013495421411758475,0.000869532916451799,0.002299379082358143,0.08994153374834217,0.053213309585892,0.12516297898216824,0.002018765000650482,0.0011337567634010118,0.002553631361116814
47,0.0012679250961628368,0.00075361969110033,0.002047387462904819,0.0705755626101929,0.042187137774707666,0.11169085422566069,0.001884055118132145,0.0010284606837334623,0.0024963147072873597
48,0.0011370341198358017,0.0006674865367739857,0.001529491479501059,0.07324947803120602,0.04245230107024385,0.11793187810906838,0.0016221192142562854,0.0009843059914647042,0.0021064741315183124
49,0.0009765068845515455,0.0005361001306994292,0.0014831058380830636,0.07792870963970219,0.047354508496001785,0.12757447855226367,0.0015284444329140047,0.0008605318400269623,0.0020074209241957926
50,0.0008669350564141847,0.00045234196586831104,0.0013308685037951044,0.06568311321680864,0.04489729176309346,0.1163316174353213,0.001122154787812748,0.0007244535320711198,0.0017189516306159495
51,0.0008338437503241859,0.0003376109632511152,0.001035789077469599,0.05741277595342642,0.033220382341985065,0.10227229322712697,0.0009388276889476148,0.0006473779017527165,0.0016445572390596116
52,0.0006131781731402328,0.00026619430040638394,0.0009842602880099074,0.05158436422849709,0.03423687912126499,0.09106810317305326,0.0007841920924803302,0.0006133402336614609,0.0014348599023212047
53,0.00054110683376138,0.00021792824180922064,0.0008988140520810146,0.04606984363968223,0.03858706680345212,0.08484173125428641,0.0007175349687757129,0.0004118373572406587,0.0013397601229473296
54,0.0004751457751882577,0.00013871720704916498,0.0008524498977441522,0.045411935080238844,0.03860014124583973,0.09595885061478462,0.000554166144091569,0.00036435229720269873,0.0011978021502301686
55,0.0003926704435705189,0.00012870472491320612,0.0007965291329416784,0.04570105947625158,0.03649366735845267,0.08970027270879848,0.0005026057992318124,0.000363588881068281,0.0010939210305321821
56,0.00035048882460145703,0.00012142937311246042,0.000751347025987129,0.045483602019514416,0.03725568222042049,0.0851002935114534,0.000431671895875648,0.00033855607524795354,0.0010232894207840638
57,0.00030324035203356547,0.00012072053037668763,0.000365053773756093,0.04526793186122455,0.03326078912204571,0.08346066172036545,0.0003810554162657567,0.00021036409118228605,0.0007870507212139215
58,0.0002937041567274726,9.829874741549266e-05,0.00033348975382651436,0.046995865317979175,0.03436065818290099,0.06271097638404609,0.00035790693532215736,0.0001974844559698476,0.0007122699362724051
59,0.0002100056562176773,1.7799779889262674e-05,0.0003125230900117452,0.04868770267578565,0.0344446208550268,0.06454427893351836,0.0003358528863466532,0.00015673997626354326,0.0006639967085593821
60,0.00019325562791558607,0.0,0.0003115656513874795,0.05211201826090393,0.03079035582871753,0.07130632053674651,0.00026526910196111023,0.0001263392737440543,0.0005540888561070922
61,0.00015992427697840767,0.0,0.0002084006583638015,0.050187695702265306,0.032010017371567036,0.07540786583235824,0.0002596229548444554,0.00012055415761519177,0.00044226744059752183
62,0.00011830441990055488,0.0,0.0001974042858368069,0.04346285811839182,0.03264399943759375,0.0620622533705904,0.00022316241193575575,0.00011480887326631464,0.0003923448890236763
63,5.4449019780315935e-05,0.0,0.00018434716687206604,0.0366522667584077,0.031607853202957475,0.05681080407808481,0.00020553380250303054,8.445348188460896e-05,0.00030049999510310796
64,5.138281533539855e-05,0.0,0.00016089228543129548,0.039699732792423045,0.02806549488455041,0.06661970312962523,0.00019306202699794547,0.0,0.0002959248540045849
65,5.0494171190765077e-05,0.0,0.00013549222784774593,0.03950342158486193,0.030765581753027398,0.06333214371710516,0.00017556548005906715,0.0,0.00028875930684144145
66,4.347923828895986e-05,0.0,0.00012600022090292388,0.04181572544803974,0.0315273698744152,0.0595529455209996,0.00016653829274043786,0.0,0.0002676270848606283
67,0.0,0.0,9.958488229280606e-05,0.04245429903627612,0.02935420209996177,0.06466197607899901,0.00015033787689958705,0.0,0.0002607827734906154
68,0.0,0.0,9.200071406201422e-05,0.0382506571812188,0.0238495086766013,0.05872731370809969,9.157822399403656e-05,0.0,0.00024437008511774905
69,0.0,0.0,8.934539225761176e-05,0.038889759850908236,0.02177965226438043,0.05773825867651637,7.458040283362827e-05,0.0,0.00020299684475583442
70,0.0,0.0,6.0258388923074794e-05,0.04072089285273285,0.024376543577951878,0.05201641947369254,7.775121416595246e-05,0.0,0.00020119251040772712
71,0.0,0.0,0.0,0.03666411222156374,0.02645288861725022,0.05144977263730269,7.11211154998318e-05,0.0,0.00017158361563484727
72,0.0,0.0,0.0,0.030668887547457793,0.022966284969474338,0.054231058702433145,6.334095509842206e-05,0.0,0.00013536185312094148
73,0.0,0.0,0.0,0.025958913311698348,0.019823194605537765,0.05870054261302241,4.268683165511815e-05,0.0,0.00012080100397368767
74,0.0,0.0,0.0,0.02326558720987024,0.01732030644777425,0.04893455154064828,0.0,0.0,6.787667565597785e-05
75,0.0,0.0,0.0,0.022532652940915332,0.018505003173476656,0.050385866842473995,0.0,0.0,0.0
76,0.0,0.0,0.0,0.02372008752974502,0.018261835592228833,0.04297572297200861,0.0,0.0,0.0
77,0.0,0.0,0.0,0.025458810302748828,0.018536218372444867,0.04203931172080091,0.0,0.0,0.0
78,0.0,0.0,0.0,0.024074063549796652,0.017455043997623855,0.04032428997293735,0.0,0.0,0.0
79,0.0,0.0,0.0,0.02189886451962033,0.016408113326686166,0.04258998449286286,0.0,0.0,0.0
80,0.0,0.0,0.0,0.024012286872725115,0.015319403865419658,0.042756567188167456,0.0,0.0,0.0
81,0.0,0.0,0.0,0.02358024636805947,0.01698186678976808,0.03950489312424072,0.0,0.0,0.0
82,0.0,0.0,0.0,0.024746025822917073,0.016383565073691764,0.04229527954867858,0.0,0.0,0.0
83,0.0,0.0,0.0,0.022818117629565503,0.01603991489354869,0.044371487223435264,0.0,0.0,0.0
84,,,,0.022390554437505397,0.017042870196327428,0.03439720088031512,0.0,0.0,0.0
85,,,,0.02253357379818989,0.017045414740634174,0.03379780698864804,0.0,0.0,0.0
86,,,,0.02115069760522552,0.013291542864619827,0.03575158029747542,0.0,0.0,0.0
87,,,,0.02066800812461493,0.010078009350827366,0.03283829322091772,0.0,0.0,0.0
88,,,,0.017830580425405015,0.012280496120809658,0.02760300176815578,0.0,0.0,0.0
89,,,,0.019467233151483056,0.013273638960141491,0.028021819271540342,0.0,0.0,0.0
90,,,,0.017459092199086694,0.012945364132726662,0.03185251077054307,0.0,0.0,0.0
91,,,,0.01551284243055823,0.011937209364776935,0.03530903131228216,,,
92,,,,0.01699823299007408,0.012784179319330199,0.027686438184230788,,,
93,,,,0.017210126972378163,0.012575800668456134,0.02425876725504917,,,
94,,,,0.01582697045031263,0.009386475795319954,0.027498269266692636,,,
95,,,,0.015580595539254807,0.010199486432474274,0.027126451070051266,,,
96,,,,0.013934801617950947,0.010830440410902694,0.029466891438178735,,,
97,,,,0.013681521516306704,0.010860840507313797,0.02858742988903478,,,
98,,,,0.014198367643427086,0.01029059595019855,0.0287046913482221,,,
99,,,,0.012279918604044916,0.0075933882055188974,0.019274914240459858,,,
100,,,,0.01095390158242336,0.007338444583427662,0.021929211015667187,,,
101,,,,0.01154985757696648,0.006815210065326848,0.02715250710145478,,,
102,,,,0.009931101704364776,0.007579546974747116,0.02825798666577001,,,
103,,,,0.009561711196371982,0.006697199071019227,0.023380468765679098,,,
104,,,,0.009911937007497443,0.007160439233111724,0.02547443049285554,,,
105,,,,0.010088802998923717,0.0066483982190631025,0.02088742686380017,,,
106,,,,0.009978103244152787,0.006873449525780258,0.0174690470508934,,,
107,,,,0.009323687783420652,0.007486961138199217,0.015396941166613642,,,
108,,,,0.00914999053192687,0.006088253616348545,0.013152440515727424,,,
109,,,,0.008193477568760172,0.006259133057617756,0.012770300815602549,,,
110,,,,0.008591269443062238,0.006756836130316492,0.01367327074185824,,,
111,,,,0.00917700938298266,0.006046069825177049,0.012871860302924913,,,
112,,,,0.00832096090237443,0.005319663694852276,0.013702515048667152,,,
113,,,,0.00817991326879574,0.0053288771998418125,0.013695926439902405,,,
114,,,,0.008518143036769857,0.005850455985627886,0.013610956658434061,,,
115,,,,0.007850161909729578,0.005250260496473505,0.014174116391395047,,,
116,,,,0.007398761224939977,0.00496812724099397,0.012398822833230115,,,
117,,,,0.006928247585702214,0.00497956689238777,0.01285327412213172,,,
118,,,,0.007129196393694193,0.00447747424867688,0.012313605711875428,,,
119,,,,0.00714905817320122,0.004260078814318555,0.012163532822042727,,,
120,,,,0.006023325952452999,0.004574174247215117,0.012180365058032747,,,
121,,,,0.006084658971464381,0.0033452211130671917,0.01326269133245106,,,
122,,,,0.006252721776493044,0.0035758185417987245,0.010050683209820846,,,
123,,,,0.006128279407396716,0.0033842583195661338,0.010619588110805631,,,
124,,,,0.006376375111278178,0.0026988926687612404,0.009602823734521376,,,
125,,,,0.00680171768131504,0.0023948090836297996,0.008613676550402764,,,
126,,,,0.006627421009163088,0.002375248592626172,0.008336667778193148,,,
127,,,,0.003994701164573013,0.0023240505587572933,0.006773625533685185,,,
128,,,,0.004247077658632114,0.002464701250571043,0.0060575777741876825,,,
129,,,,0.0040334612559037985,0.0020745300876255594,0.005957173949141345,,,
130,,,,0.004621352046312263,0.001579527484451971,0.005574600771620838,,,
131,,,,0.004729654741078927,0.0020181475624404237,0.005243810304350983,,,
132,,,,0.0048314236998742025,0.0017433691695392206,0.00502921104109899,,,
133,,,,0.004258294741350139,0.0015253227910417353,0.004957310166816435,,,
134,,,,0.0031820628568302845,0.0015186817692236544,0.004403897490825176,,,
135,,,,0.0035309332477293093,0.00182760248371022,0.004996702196800062,,,
136,,,,0.0038001622065183217,0.001925427833805815,0.004582523929809735,,,
137,,,,0.0032773039292087643,0.0018720132111115493,0.004535111928427359,,,
138,,,,0.0029246179184515882,0.0017796417751394509,0.004372614645654001,,,
139,,,,0.0030799228098637964,0.0018605266254251582,0.004372656658617776,,,
140,,,,0.0031010156461079574,0.001022789459816932,0.004672085972734457,,,
141,,,,0.0029219549164074864,0.0012394405991992972,0.0049406230575705715,,,
142,,,,0.0027973646184082015,0.0012301042443988545,0.004731003107073946,,,
143,,,,0.0021738437145110544,0.0011368884501445514,0.004344504014278513,,,
144,,,,0.002352107062285045,0.0011266682036551404,0.0040396649810660705,,,
145,,,,0.0020016670873700022,0.0011458062220681292,0.003966142768282815,,,
146,,,,0.0018462327031760766,0.0012172040344079163,0.003220978531192688,,,
147,,,,0.0017427929670268323,0.0012338426259424816,0.003160974027481773,,,
148,,,,0.0015294859267900507,0.0011902104936455994,0.0031449725881686126,,,
149,,,,0.00144750994562334,0.001075663163935743,0.0030582633030362964,,,
150,,,,0.0013995226922499083,0.0008115440141092663,0.002481773542984423,,,
151,,,,0.0012721111367016568,0.0007848624156012955,0.002414856782204745,,,
152,,,,0.0012963473341359342,0.0008153711207490764,0.002624352974464746,,,
153,,,,0.0013751091580987724,0.0006288591074607747,0.00283407024584443,,,
154,,,,0.0011668009283860004,0.0006304961505747915,0.0032456243174838187,,,
155,,,,0.001249020553491074,0.0005683427302402238,0.003363721133205176,,,
156,,,,0.0011050905404048615,0.0005412740658505018,0.003108974660921709,,,
157,,,,0.0010684380654261123,0.0005588769709080131,0.0024222072060857713,,,
158,,,,0.0010544123382855881,0.0005937318919104061,0.0022399173698393125,,,
159,,,,0.001091700864271805,0.0005960804689700372,0.0016592064490950987,,,
160,,,,0.000962614271590496,0.0004627130227407415,0.0017956107503689475,,,
161,,,,0.0011155948136482485,0.0004761792333987394,0.0017868891225945368,,,
162,,,,0.0010602053405827493,0.0004989304812573266,0.0017750291604394606,,,
163,,,,0.0009251749598933131,0.0005204216431184546,0.0015744284349262748,,,
164,,,,0.000988570989990132,0.0005631923125917011,0.001438142417898709,,,
165,,,,0.0010479153478320452,0.000535405150924758,0.001417220184731146,,,
166,,,,0.000722408244083964,0.0004964452193059095,0.0013923620000786865,,,
167,,,,0.0008208575580757772,0.00045747599892307847,0.0012052027127644666,,,
168,,,,0.00086152068566732,0.00037983118880269577,0.0012606735098243606,,,
169,,,,0.0006955128148434453,0.0004319328241578226,0.0013280244140303709,,,
170,,,,0.0007094016088487914,0.0003697047958759813,0.001276195011082303,,,
171,,,,0.0006982826614131085,0.0003057545409046057,0.0013504950655387447,,,
172,,,,0.0007174202496833149,0.0003621902902192191,0.0014172408713752807,,,
173,,,,0.0006623547180517308,0.00034026013299633714,0.0014898517572043057,,,
174,,,,0.0006400439579240939,0.0003782329592808681,0.0015409471842538103,,,
175,,,,0.0006516823476915694,0.0003707959970285118,0.0013915386185097312,,,
176,,,,0.0005479726527566626,0.00023612187081925665,0.0013550102362570194,,,
177,,,,0.0005649927333182008,0.00026466894425784945,0.0013219166980465123,,,
178,,,,0.0005292643698302907,0.0002372732532890798,0.001204218409451968,,,
179,,,,0.0005659433457289964,0.00024706434908162446,0.0010687044056513217,,,
180,,,,0.0005878826515781664,0.00020475224434836695,0.0011934355528316588,,,
181,,,,0.0005897950557938762,0.00021464322539717687,0.0009151899550397462,,,
182,,,,0.0006020588984173485,0.0002163527216842614,0.0009759421469111233,,,
183,,,,0.0004454342520832527,0.00023043854104543712,0.0008117450606407086,,,
184,,,,0.0004005330885475083,0.00023144190303104852,0.0007177339837569755,,,
185,,,,0.00042198653176105604,0.00020890328337369097,0.000790149808738579,,,
186,,,,0.00040888850449560474,0.0002033019929200896,0.0008514158902746991,,,
187,,,,0.0003880538056255609,0.0002118673373138759,0.0008262719515253005,,,
188,,,,0.0003827973868700485,0.0001938821099504766,0.0008074449300096424,,,
189,,,,0.0004121963615186712,0.00015804607171356798,0.0007796664040666144,,,
190,,,,0.0004330465960644814,0.00016963256433062847,0.0005680534458872738,,,
191,,,,0.00032857114023984875,0.00016526573625965483,0.0005457353905983277,,,
192,,,,0.00029625565348714855,0.00014369328857680226,0.00045681708665140885,,,
193,,,,0.00033164881242619287,0.00015526838961324704,0.00042722198468719987,,,
194,,,,0.00024795493677061176,0.00014441891040081702,0.000401787349428204,,,
195,,,,0.0002017653186795326,0.00011627721018810997,0.0003764756757802308,,,
196,,,,0.00022940276077081242,0.00011719829785585897,0.00040680304722066397,,,
197,,,,0.0002526124607619871,0.00013905692204780066,0.0003861758265163636,,,
198,,,,0.00020772389473826486,0.00011488789179716296,0.0003858374543616667,,,
199,,,,0.00020486470317877418,0.00012072875343563673,0.0003886909255281181,,,
200,,,,0.00018446751921067658,0.00012719206196838058,0.0003549720080488728,,,
201,,,,0.00019967308997293436,0.00011680237320755766,0.0003229333898042917,,,
202,,,,0.00020075334405525062,0.00011299841941033419,0.00031775358455464546,,,
203,,,,0.00018021264708104517,0.00011345865495041553,0.00028310631853308856,,,
204,,,,0.0001956536426612616,7.8397297672886e-05,0.0002543663811842431,,,
205,,,,0.00015336002250796151,3.0376300952467108e-05,0.0002663883871648021,,,
206,,,,0.00017123687574200377,3.371788528780661e-05,0.0002882046168247199,,,
207,,,,0.00018174951473346617,3.151253158710187e-05,0.0002790686721066763,,,
208,,,,0.00016867167096295453,2.736663314256716e-05,0.00024469969414472176,,,
209,,,,0.00016271056608483167,2.7762563624665053e-05,0.0002690146408096996,,,
210,,,,0.000158403475976821,1.663816045407145e-05,0.00025979282094930404,,,
211,,,,0.00014389896978665972,0.0,0.00025483504519609255,,,
212,,,,8.933690886520848e-05,0.0,0.0002414348659110495,,,
213,,,,8.551139646824027e-05,0.0,0.0002138883020918431,,,
214,,,,8.376282895761338e-05,0.0,0.0002129662858665453,,,
215,,,,9.24450741781777e-05,0.0,0.0002048229249124898,,,
216,,,,8.326708604560323e-05,0.0,0.00021176250815250217,,,
217,,,,8.512758774081404e-05,0.0,0.0001961781007169385,,,
218,,,,3.575703364753402e-05,0.0,0.00017663121132088802,,,
219,,,,0.0,0.0,0.00017228899697176026,,,
220,,,,0.0,0.0,0.00015588762265609694,,,
221,,,,0.0,0.0,0.00015955263460838142,,,
222,,,,0.0,0.0,0.00019113527043443666,,,
223,,,,0.0,0.0,0.00019610296083202947,,,
224,,,,0.0,0.0,0.00017225914189249953,,,
225,,,,0.0,0.0,0.00010942153991044661,,,
226,,,,0.0,0.0,9.164657331232795e-05,,,
227,,,,0.0,0.0,0.0001058684022483385,,,
228,,,,0.0,0.0,0.00011074596737803862,,,
229,,,,0.0,0.0,7.89170918406934e-05,,,
230,,,,0.0,0.0,9.483394074931171e-05,,,
231,,,,0.0,0.0,9.748333437649896e-05,,,
232,,,,0.0,0.0,8.445848519840055e-05,,,
233,,,,0.0,0.0,8.566330731984645e-05,,,
234,,,,0.0,0.0,8.710724498164671e-05,,,
235,,,,0.0,0.0,7.581841189967736e-05,,,
236,,,,0.0,0.0,6.0021104300993013e-05,,,
237,,,,0.0,0.0,0.0,,,
238,,,,0.0,0.0,0.0,,,
239,,,,0.0,0.0,0.0,,,
240,,,,0.0,0.0,0.0,,,
241,,,,0.0,0.0,0.0,,,
242,,,,0.0,0.0,0.0,,,
243,,,,0.0,0.0,0.0,,,
244,,,,0.0,0.0,0.0,,,
245,,,,0.0,0.0,0.0,,,
246,,,,0.0,0.0,0.0,,,
247,,,,0.0,0.0,0.0,,,
248,,,,0.0,0.0,0.0,,,
249,,,,0.0,0.0,0.0,,,
250,,,,0.0,0.0,0.0,,,
251,,,,0.0,0.0,0.0,,,
252,,,,0.0,0.0,0.0,,,
253,,,,0.0,0.0,0.0,,,
254,,,,0.0,0.0,0.0,,,
255,,,,0.0,0.0,0.0,,,
256,,,,0.0,0.0,0.0,,,
257,,,,0.0,0.0,0.0,,,
258,,,,0.0,0.0,0.0,,,
259,,,,0.0,0.0,0.0,,,
260,,,,0.0,0.0,0.0,,,
261,,,,0.0,0.0,0.0,,,
262,,,,0.0,0.0,0.0,,,
263,,,,0.0,0.0,0.0,,,
264,,,,0.0,0.0,0.0,,,
265,,,,0.0,0.0,0.0,,,
266,,,,0.0,0.0,0.0,,,
267,,,,0.0,0.0,0.0,,,
268,,,,0.0,0.0,0.0,,,
269,,,,0.0,0.0,0.0,,,
270,,,,0.0,0.0,0.0,,,
271,,,,0.0,0.0,0.0,,,
272,,,,0.0,0.0,0.0,,,
273,,,,0.0,0.0,0.0,,,
274,,,,0.0,0.0,0.0,,,
275,,,,0.0,0.0,0.0,,,
276,,,,0.0,0.0,0.0,,,
277,,,,0.0,0.0,0.0,,,
278,,,,0.0,0.0,0.0,,,
279,,,,0.0,0.0,0.0,,,
280,,,,0.0,0.0,0.0,,,
281,,,,0.0,0.0,0.0,,,
282,,,,0.0,0.0,0.0,,,
