,rcv1 | subsample | sketch_size = m^(2/3) = 1307 | residual_norms (median),rcv1 | subsample | sketch_size = m^(2/3) = 1307 | residual_norms (1st quartile),rcv1 | subsample | sketch_size = m^(2/3) = 1307 | residual_norms (3rd quartile),rcv1 | gaussian | sketch_size = m^(2/3) = 1307 | residual_norms (median),rcv1 | gaussian | sketch_size = m^(2/3) = 1307 | residual_norms (1st quartile),rcv1 | gaussian | sketch_size = m^(2/3) = 1307 | residual_norms (3rd quartile),rcv1 | count | sketch_size = m^(2/3) = 1307 | residual_norms (median),rcv1 | count | sketch_size = m^(2/3) = 1307 | residual_norms (1st quartile),rcv1 | count | sketch_size = m^(2/3) = 1307 | residual_norms (3rd quartile),rcv1 | subcount | sketch_size = m^(2/3) = 1307 | residual_norms (median),rcv1 | subcount | sketch_size = m^(2/3) = 1307 | residual_norms (1st quartile),rcv1 | subcount | sketch_size = m^(2/3) = 1307 | residual_norms (3rd quartile)
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.3867654805257863,0.35963649287193894,0.38820894644638276,0.0032376734225002335,0.0032001398791543885,0.0032721914048913134,0.003322485763241525,0.0033012369209978764,0.003387916131563215,0.12094643496356476,0.1078171426433817,0.12284957886137199
2,0.16338926374520146,0.15781975224471123,0.17764077917385865,0.005195837872624702,0.005175339376823038,0.005218052663404914,0.005166681999343789,0.005153759334231171,0.005189863169460295,0.0481285919707787,0.00795519118284505,0.050635054266848424
3,0.10148054189097279,0.0998262211697159,0.1094875047930677,0.0012133727507079096,0.0012015700354018825,0.0012282797703726004,0.0012370759819024368,0.0012301758701539782,0.001244579697418056,0.037611617282719896,0.016061952940462264,0.042431615985375204
4,0.0737222035335904,0.06500453144633349,0.08720304373984199,0.0010326022652445634,0.0010204228803193565,0.0010404980135129641,0.0010599043829162625,0.0010586189041230372,0.0010641257852554832,0.019885197650389964,0.004558590971765477,0.0356133984669461
5,0.06597728719145614,0.06070872224705076,0.07317563492338977,0.0009126234840665495,0.0009059135739690767,0.0009197207914226623,0.0009337806104062412,0.000929632778325044,0.0009383247601636639,0.003864118035112576,0.0034060355159629603,0.0039339544998386565
6,0.05819685736387786,0.04911886259359736,0.06815922347335271,,,,,,,0.011520341188472972,0.00903017923859685,0.017021281444902957
7,0.053221427071703076,0.042999396075908955,0.0558698383520258,,,,,,,0.003566685367308086,0.0033401092298427147,0.013810290182672158
8,0.05291066605329597,0.03964065077002505,0.057310067899701854,,,,,,,0.0062601931993597594,0.003623091127508696,0.016622427636109435
9,0.05241621326046982,0.041458908655475274,0.05420650233419635,,,,,,,0.010210925551225986,0.0036675569427635055,0.014124016740077324
10,0.04921750656778556,0.04868423623174985,0.052469720888109375,,,,,,,0.0022989906351560613,0.0021708516221550797,0.0037628339390910074
11,0.04637523538620205,0.04593896871841627,0.05452228339055598,,,,,,,0.004663949565920472,0.0021683715787508212,0.007687662146162468
12,0.04350109595651709,0.03794119340154391,0.0439108461661456,,,,,,,0.004626750198012054,0.0019356812594403978,0.005186339872506896
13,0.040041813393573635,0.032915994065852376,0.04294472624738484,,,,,,,0.005883694852038906,0.005373509307643617,0.009230916220963947
14,0.038454492538979305,0.03177881011693018,0.04069577008971489,,,,,,,0.001658518146050346,0.0014752287104233565,0.005129843449247869
15,0.04226675365633099,0.036461301593901284,0.047128491589697744,,,,,,,0.004564791094399203,0.0014709440448198497,0.006533321289720305
16,0.03906346878604937,0.036658876879177356,0.043477033636319655,,,,,,,0.0013546055886364927,0.001216396831844243,0.0013811347080915574
17,0.03925206733693178,0.037034332631564484,0.040084191978072524,,,,,,,0.004268161473704323,0.003048003415823445,0.004388533860326351
18,0.03556351172099428,0.030900520701413036,0.041162606151191855,,,,,,,0.001153931708366594,0.001123276270364394,0.001179892854851222
19,0.03226786042747662,0.028257778199482275,0.03567259899171647,,,,,,,0.0011344218793143247,0.0009783389807429177,0.0026460118510410378
20,0.029122960107114963,0.02880852494356691,0.03185272566936222,,,,,,,0.0010065036679518654,0.0,0.0038762641366935
21,0.03577872709961273,0.02663312790438698,0.039105088774601046,,,,,,,0.0009509805860938075,0.0,0.00197593361962386
22,0.03558597506441824,0.029569049965027443,0.036403669919234834,,,,,,,0.0,0.0,0.0009155024672680392
23,0.03403572585228444,0.02895197510192184,0.03447720805106438,,,,,,,0.0,0.0,0.0
24,0.028858405965306946,0.02780264359859553,0.03412171799773691,,,,,,,,,
25,0.03400059033089718,0.03336924290872547,0.03486670525385101,,,,,,,,,
26,0.032858019340936316,0.031146357422399306,0.03336764813330524,,,,,,,,,
27,0.031363551056668375,0.03001424446170761,0.032394986153658975,,,,,,,,,
28,0.027957550134137168,0.02645315664489057,0.03258215503887961,,,,,,,,,
29,0.02842947471340631,0.028338694894347805,0.035285198322809665,,,,,,,,,
30,0.02833204839453042,0.026992118410002965,0.030241852262941748,,,,,,,,,
31,0.02703760620975479,0.026048437433974593,0.02707494230439711,,,,,,,,,
32,0.028094072309613773,0.027042849796366026,0.02886662515743702,,,,,,,,,
33,0.02707089432208207,0.02615838242232428,0.03085273646736515,,,,,,,,,
34,0.029569002099651364,0.02578702529738595,0.030235199610019605,,,,,,,,,
35,0.02860545498405861,0.02760359153268211,0.030227474661130856,,,,,,,,,
36,0.027920479299444426,0.026834412778917714,0.02818820868703039,,,,,,,,,
37,0.027563994305745642,0.027334276385362895,0.028389147767966933,,,,,,,,,
38,0.030955414105256138,0.02704275960123514,0.038042299506490324,,,,,,,,,
39,0.026214130433624024,0.01996294128675666,0.03454010211274868,,,,,,,,,
40,0.02705530100792504,0.018971055142308412,0.028113459666521314,,,,,,,,,
41,0.024303813077521656,0.018139947330203157,0.02561675535833283,,,,,,,,,
42,0.025423697107025026,0.022689839838996775,0.026543382228673203,,,,,,,,,
43,0.024724096155323786,0.023085308934358412,0.02682148263231249,,,,,,,,,
44,0.02729134090803975,0.024372786012702867,0.028057763640414856,,,,,,,,,
45,0.027364699538410853,0.02445986805627026,0.027514694279681923,,,,,,,,,
46,0.02555995569272702,0.025038367802714394,0.026199938267847334,,,,,,,,,
47,0.024121732016195937,0.023600672252904912,0.02578422246863825,,,,,,,,,
48,0.023926277517760483,0.022080870456334847,0.024599848927048786,,,,,,,,,
49,0.020554717317803492,0.01803636472524064,0.02467033426415766,,,,,,,,,
50,0.02248638197698261,0.0199314588237952,0.02596166607614465,,,,,,,,,
51,0.020590063796982964,0.020386319260265004,0.025088714493126482,,,,,,,,,
52,0.02302318795661453,0.022727235375119333,0.027214422178912477,,,,,,,,,
53,0.02236538817850157,0.01985996940042667,0.024658825321043666,,,,,,,,,
54,0.021634564413770385,0.019724229150491737,0.022869499200168234,,,,,,,,,
55,0.023999315616339875,0.0236185281910393,0.02435275444392029,,,,,,,,,
56,0.025365431780243815,0.023820713750356482,0.0254524703981056,,,,,,,,,
57,0.0239288312366855,0.023237201451711195,0.026725584313473952,,,,,,,,,
58,0.02129433781938255,0.021110644213761756,0.023890639644633237,,,,,,,,,
59,0.02112519393088657,0.01875391432572946,0.02274376852653581,,,,,,,,,
60,0.020430560701405056,0.018564225053547895,0.021967297218219647,,,,,,,,,
61,0.0220936918202582,0.02205605423194417,0.02323058853904509,,,,,,,,,
62,0.023200955948034653,0.021241158248424902,0.02459031416475505,,,,,,,,,
63,0.022753643549418345,0.020944984121913472,0.02342969832593775,,,,,,,,,
64,0.020771554566383715,0.02045087592117348,0.021473995873135802,,,,,,,,,
65,0.024485974401725376,0.02132448941483504,0.02587776907297682,,,,,,,,,
66,0.025199285220527688,0.02418958344011449,0.02614800228424066,,,,,,,,,
67,0.023539298595374923,0.02302503126377263,0.02427991873706029,,,,,,,,,
68,0.02303029199519806,0.02085134156274202,0.023366232563639518,,,,,,,,,
69,0.021702821172342943,0.020805884661701964,0.022528674537965407,,,,,,,,,
70,0.021688119142869885,0.02113584214215392,0.022765574271966346,,,,,,,,,
71,0.022293468622663185,0.019819484410593557,0.02284619520011187,,,,,,,,,
72,0.021420188168469995,0.02081305489991394,0.022905247026852527,,,,,,,,,
73,0.021568884215546865,0.02029307420159755,0.021745026230792264,,,,,,,,,
74,0.019170793667720117,0.01735764359874531,0.0208159380485525,,,,,,,,,
75,0.01953162054495914,0.01853376276220493,0.02077587490276261,,,,,,,,,
76,0.01999979862401551,0.018346605786188134,0.0201206666765355,,,,,,,,,
77,0.02050997265531134,0.018431696439251993,0.02107031649615838,,,,,,,,,
78,0.019818655440023102,0.018670016297390856,0.02020831369126803,,,,,,,,,
79,0.02138447382956477,0.02030839250190008,0.022061563529109325,,,,,,,,,
80,0.021259975055456133,0.02118745144658029,0.021793855826767277,,,,,,,,,
81,0.020077171440315435,0.019736112375060563,0.022404486568776014,,,,,,,,,
82,0.01892514882335253,0.015975769347613553,0.019464949839855188,,,,,,,,,
83,0.0172345486490743,0.01668454192823556,0.020161738348218505,,,,,,,,,
84,0.020680688384156508,0.019555993685762968,0.020704074828296053,,,,,,,,,
85,0.020301956533554787,0.020111217507717324,0.02087620224829367,,,,,,,,,
86,0.02078305476565067,0.018603330821804452,0.021045898048562797,,,,,,,,,
87,0.02102013582075265,0.019150761041117893,0.02110526609790451,,,,,,,,,
88,0.020213668748563982,0.01950456217012076,0.021925926040445052,,,,,,,,,
89,0.02038135038405089,0.01982325581511949,0.0231791793515715,,,,,,,,,
90,0.023082627941970992,0.022661753089499397,0.023153241924542305,,,,,,,,,
91,0.02244036651573439,0.022152523197482978,0.02249130063323448,,,,,,,,,
92,0.020326121349228298,0.01949386067207428,0.021122073080939725,,,,,,,,,
93,0.018652822714670815,0.01808018783482362,0.01934711324928984,,,,,,,,,
94,0.01919098142176047,0.01752837790237644,0.019924907903431245,,,,,,,,,
95,0.021209721823837884,0.017592149097786208,0.02144267552765986,,,,,,,,,
96,0.02114562916234407,0.01839387396034179,0.022428938249578624,,,,,,,,,
97,0.020788003684315704,0.0177080179715519,0.021252235324407436,,,,,,,,,
98,0.019166755920930673,0.016679668182393668,0.019883492700778115,,,,,,,,,
99,0.01838891432970339,0.017643964661324243,0.019844946722444152,,,,,,,,,
100,0.019116783786313794,0.018501088498866506,0.02032317100790494,,,,,,,,,
101,0.01938701801025989,0.01767445329488336,0.019401630098185713,,,,,,,,,
102,0.017861517993567926,0.01713668050626448,0.01910638618433509,,,,,,,,,
103,0.01877685703275605,0.017669814661392752,0.01907805389391096,,,,,,,,,
104,0.018853141100886147,0.01763418336879612,0.019334095280777744,,,,,,,,,
105,0.018895777435444454,0.018039579291571153,0.019371809960043198,,,,,,,,,
106,0.01802641630695719,0.01800068076210778,0.02049139792933948,,,,,,,,,
107,0.017293886128841238,0.015588436157008466,0.020558594841160696,,,,,,,,,
108,0.019049109320230642,0.016526013979604997,0.019236152796069224,,,,,,,,,
109,0.01869346551268738,0.017054943945246582,0.019578483974893045,,,,,,,,,
110,0.018793677288212813,0.018175002383181205,0.019118697011253034,,,,,,,,,
111,0.018797767728201534,0.018155261244625787,0.02019997925248394,,,,,,,,,
112,0.02148930565465814,0.018041844042129572,0.021619959788719893,,,,,,,,,
113,0.019560769180266994,0.018168548581596337,0.0207951307511534,,,,,,,,,
114,0.018474376053356032,0.017582497508481457,0.018553101282333433,,,,,,,,,
115,0.01827743721960516,0.018118248186046904,0.01827963722465903,,,,,,,,,
116,0.017876434550931457,0.01723673593928559,0.01797307846785006,,,,,,,,,
117,0.018507011490945423,0.01744866384913785,0.01860828268545126,,,,,,,,,
118,0.018115405872547966,0.017728831233132698,0.019225465360276934,,,,,,,,,
119,0.01830244612605747,0.017638609956351713,0.019452081198958342,,,,,,,,,
120,0.018017986265908455,0.017977136496450226,0.018433668222701944,,,,,,,,,
121,0.01794788111589299,0.017453956765020855,0.018198910679688547,,,,,,,,,
122,0.01769409544898644,0.00886262408812556,0.01781829954827952,,,,,,,,,
123,0.014822697800165313,0.003622810852152754,0.01787571596874867,,,,,,,,,
124,0.014527830086024577,0.010409269396362063,0.01818814251097552,,,,,,,,,
125,0.014771011590254709,0.012575492655529678,0.018451417490565235,,,,,,,,,
126,0.015125502952175377,0.014215801827522375,0.018235860668810246,,,,,,,,,
127,0.01751071636966547,0.013656386888741582,0.017810457431846054,,,,,,,,,
128,0.016545330640413,0.013763500786317906,0.01664649831264925,,,,,,,,,
129,0.01547319498002293,0.014795350385882616,0.017223245225697636,,,,,,,,,
130,0.015659861436877788,0.014844990187262035,0.018283344637523458,,,,,,,,,
131,0.015393719519857922,0.014769860895945005,0.01738597019752237,,,,,,,,,
132,0.017387960340088465,0.014729198373921197,0.018013232776061667,,,,,,,,,
133,0.014473191687698629,0.013723348431608539,0.017846718801869457,,,,,,,,,
134,0.014351741726412223,0.003271351169272373,0.015820657708445655,,,,,,,,,
135,0.015429739343270604,0.012511853372565772,0.017911936163347224,,,,,,,,,
136,0.014782515473118981,0.0053154193751503535,0.015560931423245496,,,,,,,,,
137,0.014197718815072678,0.010436669872710963,0.015147237365208914,,,,,,,,,
138,0.012710019740697485,0.010477254528944132,0.014680574537825649,,,,,,,,,
139,0.014433958056437424,0.01073552607073726,0.01470347659235108,,,,,,,,,
140,0.014382708757976101,0.014150761102685093,0.015348602455237845,,,,,,,,,
141,0.014202878691412941,0.013801681526632012,0.014499490609774927,,,,,,,,,
142,0.01457353981574748,0.01262934495772876,0.01512852276571942,,,,,,,,,
143,0.01327460587322986,0.013016321612199826,0.01588301395515636,,,,,,,,,
144,0.013920695589966399,0.012104662512972689,0.017137342772514615,,,,,,,,,
145,0.014407396161193653,0.012748942505203791,0.017219096274313415,,,,,,,,,
146,0.015337921363588691,0.013052410000849975,0.01540263070147866,,,,,,,,,
147,0.012924390359129465,0.012719598049160686,0.014982901533306251,,,,,,,,,
148,0.012976677832154433,0.011969238528446672,0.015734075824325823,,,,,,,,,
149,0.012958440066917418,0.0115484750803251,0.015864056621936806,,,,,,,,,
150,0.012978267899586261,0.012580192215138848,0.016113936563667313,,,,,,,,,
151,0.012850024052938284,0.012563047434568016,0.014944683707151896,,,,,,,,,
152,0.014000737828135898,0.011650937587987428,0.015123265055639419,,,,,,,,,
153,0.01346818171681376,0.012588278848255502,0.015447314756083687,,,,,,,,,
154,0.01406735326805437,0.012678619061154181,0.016368168502744557,,,,,,,,,
155,0.014774424176578177,0.013156055940880089,0.015338601441613557,,,,,,,,,
156,0.014109101354414759,0.013739599439815177,0.0168453350761349,,,,,,,,,
157,0.012943893740565503,0.012924329168119307,0.015597386295936443,,,,,,,,,
158,0.012608617164272536,0.01238739895744921,0.015742609947517847,,,,,,,,,
159,0.01324559428447756,0.01312687313561915,0.015850211467080186,,,,,,,,,
160,0.013866056419638596,0.012564436720261385,0.016212112953183592,,,,,,,,,
161,0.01382955146691453,0.013559631529923623,0.01666227968370718,,,,,,,,,
162,0.013987058859361473,0.01342956152711011,0.01657996903197785,,,,,,,,,
163,0.016152166990992922,0.014938428581376867,0.016211693179863738,,,,,,,,,
164,0.015463338777566034,0.014814930160915611,0.015954964330076152,,,,,,,,,
165,0.015170769848974926,0.01412902483953818,0.016309622505603232,,,,,,,,,
166,0.015515908844079294,0.013511839711725574,0.016637232651613706,,,,,,,,,
167,0.01599467460364495,0.014575541905433325,0.016417606137556454,,,,,,,,,
168,0.015184199763777318,0.013556490963818332,0.015662278956658383,,,,,,,,,
169,0.01520048924223407,0.013156315303336621,0.015602372064589925,,,,,,,,,
170,0.013402299559841173,0.0125513640020017,0.014962742621282317,,,,,,,,,
171,0.01343252977604258,0.013218116928119994,0.014291793141074403,,,,,,,,,
172,0.015171642097175012,0.013383022555127523,0.01575124032430423,,,,,,,,,
173,0.01523837315481662,0.015006704305016615,0.015579467094197184,,,,,,,,,
174,0.01578330307860141,0.01483390047979192,0.016092369118884085,,,,,,,,,
175,0.014755591692250094,0.014486662428233085,0.015519797509172865,,,,,,,,,
176,0.014442766296644777,0.01254890849570037,0.014789785716070314,,,,,,,,,
177,0.01339434240082889,0.012017344608517415,0.013751555316723672,,,,,,,,,
178,0.012386961377369065,0.01202824965011671,0.01430666679100209,,,,,,,,,
179,0.014562313673455347,0.01395442153754905,0.01475357820414348,,,,,,,,,
180,0.015343615649159049,0.015054349507048488,0.015451621542454051,,,,,,,,,
181,0.014450524553327139,0.014370498270369604,0.01495273942318842,,,,,,,,,
182,0.013959923298490266,0.012109406760208365,0.015048860629078448,,,,,,,,,
183,0.014521170923771911,0.012307209826549396,0.015075787354241203,,,,,,,,,
184,0.013831382866046965,0.012879116540300897,0.0142007646268909,,,,,,,,,
185,0.01372692041196567,0.012640713997493868,0.013759100641066118,,,,,,,,,
186,0.012454983215040261,0.012236766304247523,0.013732199549322718,,,,,,,,,
187,0.012740029429761435,0.01248094236626848,0.01395639734539467,,,,,,,,,
188,0.013103395554003933,0.013069743572328627,0.013458055514781292,,,,,,,,,
189,0.01252145836402685,0.01237878673747004,0.013700337360307136,,,,,,,,,
190,0.012928129219100089,0.012775584343795032,0.014821665440913675,,,,,,,,,
191,0.012970250433761826,0.012767674782839532,0.01338217829193499,,,,,,,,,
192,0.012940799122747872,0.012622108691925118,0.013227133892124812,,,,,,,,,
193,0.013210657396691448,0.012286051381855963,0.01328458171400603,,,,,,,,,
194,0.012727429942624296,0.012096785745430673,0.013990152626055316,,,,,,,,,
195,0.012900347884259944,0.012773625595338876,0.014896430262553799,,,,,,,,,
196,0.014348909982523368,0.012617065081751916,0.014738823083535933,,,,,,,,,
197,0.013464679336406013,0.013277713141775147,0.014361912959472353,,,,,,,,,
198,0.013016811625621927,0.012803862574095878,0.013953297263429943,,,,,,,,,
199,0.013300867888330016,0.012743476694445794,0.013538998473042059,,,,,,,,,
200,0.013899177034579097,0.012761088655923654,0.014299246336593041,,,,,,,,,
201,0.014004972474675071,0.013908073710294048,0.014044113795365668,,,,,,,,,
202,0.014496892010816149,0.014117131620449239,0.014656082385079127,,,,,,,,,
203,0.014385113948807036,0.014155443565323179,0.014842937646325062,,,,,,,,,
204,0.014379507016692578,0.014028755596252858,0.015867752347632845,,,,,,,,,
205,0.01527302872896336,0.014852952925655983,0.01549709748749137,,,,,,,,,
206,0.014789783004284338,0.014490992614404525,0.01544999863486658,,,,,,,,,
207,0.013639704109922025,0.013144827318588006,0.013792578646854237,,,,,,,,,
208,0.012505517613880853,0.012327070851233687,0.012797561745625451,,,,,,,,,
209,0.012746339925666848,0.012216414962524512,0.01318443490840005,,,,,,,,,
210,0.013386673545119986,0.012911263132963325,0.014607522810847028,,,,,,,,,
211,0.014235032261517266,0.013653801608629107,0.014853622345019371,,,,,,,,,
212,0.01452168856185259,0.013552906422568081,0.01465132637219736,,,,,,,,,
213,0.013690402323919418,0.013491585855098813,0.014371128281434623,,,,,,,,,
214,0.013960335175465476,0.013891341663306309,0.014324352905252349,,,,,,,,,
215,0.01442748247040562,0.01304519326191172,0.015166271877342472,,,,,,,,,
216,0.012417307111456822,0.0019655075116664427,0.014873017165201506,,,,,,,,,
217,0.01305729414448947,0.0035383683858718094,0.014136573360954962,,,,,,,,,
218,0.013150950664401908,0.009170599036645582,0.013934102138259703,,,,,,,,,
219,0.01283509874560069,0.012483524076896508,0.01401105494188273,,,,,,,,,
220,0.013033224731089423,0.012169712134658683,0.014082416176701664,,,,,,,,,
221,0.012842419725676568,0.009456383760761435,0.013103018457840386,,,,,,,,,
222,0.012742675199597183,0.008726425838692238,0.013002613103062664,,,,,,,,,
223,0.012740186361907989,0.009890004651156763,0.013576369887226398,,,,,,,,,
224,0.0115160697672878,0.00782047756762435,0.013275610017554472,,,,,,,,,
225,0.012084788989487167,0.008447587748070076,0.01327224290604471,,,,,,,,,
226,0.011627379890149819,0.006417021704217852,0.012901059925933007,,,,,,,,,
227,0.010803962341464853,0.005880833353436872,0.01154397856304124,,,,,,,,,
228,0.01124944123055832,0.006031342237128889,0.013275976932293557,,,,,,,,,
229,0.011793821286449664,0.006988104357855809,0.012947392345168729,,,,,,,,,
230,0.011356949846185294,0.010639068229236392,0.011775276084448625,,,,,,,,,
231,0.01156867323366254,0.011504906418801683,0.012494750915380534,,,,,,,,,
232,0.01142594450212313,0.01100731437982657,0.01176070369270575,,,,,,,,,
233,0.010965980656604327,0.010779983094770022,0.012417096615036706,,,,,,,,,
234,0.011551275589644677,0.011222024241880171,0.01196106184372507,,,,,,,,,
235,0.01162489237545701,0.01141002080700634,0.011845627128795794,,,,,,,,,
236,0.01208625310831864,0.011555263724213678,0.012382312987166546,,,,,,,,,
237,0.011310052353561108,0.01124034820055034,0.011976371408296445,,,,,,,,,
238,0.011274903717930973,0.009971505101604524,0.011865453092071787,,,,,,,,,
239,0.010843170717984647,0.009339077947251887,0.012653145836302048,,,,,,,,,
240,0.010326750052439009,0.009027128338206545,0.012667196419611126,,,,,,,,,
241,0.010022586573721744,0.009144652136222097,0.01239728567704702,,,,,,,,,
242,0.011298093222596742,0.011287105536158328,0.012490303236396263,,,,,,,,,
243,0.011425858870027705,0.010928351025525513,0.013335498125386798,,,,,,,,,
244,0.01201874263462196,0.010807175631898936,0.012204405224914927,,,,,,,,,
245,0.011599059932997806,0.009266982878265521,0.012173205893862893,,,,,,,,,
246,0.011515596596613923,0.009005096506476804,0.012702167255263505,,,,,,,,,
247,0.01134983134516822,0.008937274346799893,0.012946102097003686,,,,,,,,,
248,0.01042145100917014,0.010383421311062391,0.012257972435444235,,,,,,,,,
249,0.01162841492249502,0.010411148900879429,0.012193332328111603,,,,,,,,,
250,0.01218908365966664,0.01186334144944511,0.01258930061680146,,,,,,,,,
251,0.011813839648815003,0.010994606815789483,0.012970035725769985,,,,,,,,,
252,0.008692667297038518,0.008054646640083723,0.01392336706884362,,,,,,,,,
253,0.00878329826826063,0.008171227497959739,0.013695143836959979,,,,,,,,,
254,0.010995733122728085,0.010228342098601463,0.012288897911978978,,,,,,,,,
255,0.01146433364606295,0.010592718220903255,0.011790299350756681,,,,,,,,,
256,0.010313954743217585,0.008135183834928068,0.011120262199740966,,,,,,,,,
257,0.009416987170676674,0.007489348725369233,0.01173429113019098,,,,,,,,,
258,0.009069550470778195,0.007395812567980629,0.012233879127139895,,,,,,,,,
259,0.00884136861436418,0.00811441685863541,0.012914676479700427,,,,,,,,,
260,0.00926903880969864,0.009206479322009391,0.012011501596722263,,,,,,,,,
261,0.010038485119264778,0.007513367871209028,0.012532326153835475,,,,,,,,,
262,0.010540168402131345,0.006404253222562274,0.012581973230253077,,,,,,,,,
263,0.010939765164190882,0.006983267374298257,0.011757236381661996,,,,,,,,,
264,0.009914576524083894,0.007697816327717983,0.012141948204942101,,,,,,,,,
265,0.011358475301721889,0.008542089194851407,0.011513476238568628,,,,,,,,,
266,0.011379293353913597,0.009547804521878625,0.013556392684913248,,,,,,,,,
267,0.011488535391229506,0.010041639529857213,0.01290726829538874,,,,,,,,,
268,0.012269112691581019,0.009128660225972174,0.013085688867466196,,,,,,,,,
269,0.011705428684637522,0.00830797371158572,0.013090313115802384,,,,,,,,,
270,0.011257578218487952,0.008376090654752642,0.012761571596441246,,,,,,,,,
271,0.011550402247340412,0.008917157087921315,0.01248840856639192,,,,,,,,,
272,0.012103859146765407,0.010339828245062736,0.012719468176670494,,,,,,,,,
273,0.011861894506892026,0.010522392696460795,0.012760572604232514,,,,,,,,,
274,0.011476917824354234,0.010221999532198814,0.011804968380200067,,,,,,,,,
275,0.011391178297189372,0.008136117327168953,0.011704914540845891,,,,,,,,,
276,0.01127120427033063,0.008291069761219043,0.01180419323118881,,,,,,,,,
277,0.010770951680014912,0.0077696754644408965,0.012440536414275017,,,,,,,,,
278,0.011780721213934984,0.007546667283906488,0.01238546117400835,,,,,,,,,
