,boston | direct | sketch_size = m/4 = 126 | residual_norms (median),boston | direct | sketch_size = m/4 = 126 | residual_norms (1st quartile),boston | direct | sketch_size = m/4 = 126 | residual_norms (3rd quartile),boston | cg | sketch_size = m/4 = 126 | residual_norms (median),boston | cg | sketch_size = m/4 = 126 | residual_norms (1st quartile),boston | cg | sketch_size = m/4 = 126 | residual_norms (3rd quartile),boston | subsample | sketch_size = m/4 = 126 | residual_norms (median),boston | subsample | sketch_size = m/4 = 126 | residual_norms (1st quartile),boston | subsample | sketch_size = m/4 = 126 | residual_norms (3rd quartile),boston | count | sketch_size = m/4 = 126 | residual_norms (median),boston | count | sketch_size = m/4 = 126 | residual_norms (1st quartile),boston | count | sketch_size = m/4 = 126 | residual_norms (3rd quartile)
519,,,,,,,,,,0.0002837781099344958,0.00022605763147679153,0.00041684209786794807
520,,,,,,,,,,0.00028578432289878185,0.00022797586778855794,0.00042731109640561384
521,,,,,,,,,,0.0002837234910099471,0.00022681047972337705,0.000413717125662235
522,,,,,,,,,,0.0002813463215887109,0.00022332645491757983,0.0004137945076397922
523,,,,,,,,,,0.0002833337297969018,0.00021934365444521887,0.00041666749728660373
524,,,,,,,,,,0.00027859514635425475,0.00022136628678445113,0.00041035654592390034
525,,,,,,,,,,0.00028188890623747693,0.00022228505175399702,0.00040915790212636016
526,,,,,,,,,,0.0002812050283720534,0.0002289418537821009,0.00041099125118801617
527,,,,,,,,,,0.00027685015544205255,0.0002275945651822785,0.00041363575213456517
528,,,,,,,,,,0.00027979907136360714,0.00022692795473989205,0.00041367217727560556
529,,,,,,,,,,0.00027779838386134717,0.0002230989426659262,0.0004089418332151197
530,,,,,,,,,,0.00027238661257448767,0.00022537346572751462,0.0004128528480562681
531,,,,,,,,,,0.0002743850183248382,0.00021916467327801867,0.00042002869833083416
532,,,,,,,,,,0.0002765916685866757,0.00021941101727385355,0.0004131806133307759
533,,,,,,,,,,0.000274891580324877,0.00021880597203416041,0.00040429167157738846
534,,,,,,,,,,0.00026807470387163793,0.00021828478621408089,0.0004045162059817388
535,,,,,,,,,,0.00026432342278673814,0.0002160862507281941,0.0004092946709847576
536,,,,,,,,,,0.0002681811931385279,0.00021439702786763345,0.0004051184874939389
537,,,,,,,,,,0.00026231613087016796,0.00021076515239318164,0.0004117639710132039
538,,,,,,,,,,0.00025891499399040426,0.0002097686162038581,0.0004107195874326852
539,,,,,,,,,,0.0002640650148451815,0.00020894464985966936,0.0004081862983681667
540,,,,,,,,,,0.00026366411855080637,0.00021785509269469494,0.00040907022769721713
541,,,,,,,,,,0.00026338628106208474,0.00021537726177675353,0.0004067451528032609
542,,,,,,,,,,0.00026320423776485675,0.00021685378387980902,0.00040461253397073964
543,,,,,,,,,,0.0002646151539305409,0.00021993657765354547,0.00039441258393030425
544,,,,,,,,,,0.00026472915099575535,0.0002189406370397024,0.00037897794079165586
545,,,,,,,,,,0.00026356234720380386,0.00021482311822982174,0.00037104456888662103
546,,,,,,,,,,0.00025756523814866265,0.00021185701394610382,0.0003683434911372884
547,,,,,,,,,,0.00025893133043426795,0.00021293616731642175,0.0003619736773740471
548,,,,,,,,,,0.00024658086291607333,0.00021285973285212355,0.00035243349514617453
549,,,,,,,,,,0.00024482412070173863,0.0002128593820794846,0.0003528166616456142
550,,,,,,,,,,0.00024878340980778946,0.00020460724438768748,0.00035242604579989467
551,,,,,,,,,,0.0002531748682589464,0.00020384232914157015,0.00034963385778132613
552,,,,,,,,,,0.00025011884374208636,0.00020186624584596266,0.00034978547629522757
553,,,,,,,,,,0.00024656881582445597,0.00020109564238318548,0.000347060998814625
554,,,,,,,,,,0.000248137198700252,0.00019938718089044686,0.00034016434875482374
555,,,,,,,,,,0.00024599816641518826,0.00019911117298262825,0.00034285494656597775
556,,,,,,,,,,0.00024173848238069363,0.00019854119773675774,0.0003491842560209385
557,,,,,,,,,,0.00024250255397367324,0.00019919405442460022,0.00035220989422224993
558,,,,,,,,,,0.00023517513877914303,0.00019762943755792007,0.0003566164077076288
559,,,,,,,,,,0.00023475775667426962,0.00019277810803249541,0.00035931545052650784
560,,,,,,,,,,0.0002339126316179529,0.00019237047298822658,0.0003475960598934926
561,,,,,,,,,,0.00023581582179590886,0.00018892708922556447,0.00034590475853724697
562,,,,,,,,,,0.00023131587462118928,0.00018511813055259652,0.00034569232057125724
563,,,,,,,,,,0.00023392731615152161,0.00018620151565443196,0.00034444254190799654
564,,,,,,,,,,0.00023209463575687975,0.00018174475120017952,0.0003469777629288368
565,,,,,,,,,,0.00023980251139560772,0.0001797743815196659,0.00033677139330843273
566,,,,,,,,,,0.00024295264925691622,0.0001775811910830846,0.000335111996193937
567,,,,,,,,,,0.00024166839312558667,0.00017737877309206414,0.00032832399230104005
568,,,,,,,,,,0.00023758111178035619,0.00017729502018852376,0.0003270508348202285
569,,,,,,,,,,0.00023465412898840253,0.000175718375074239,0.0003340119992184855
570,,,,,,,,,,0.0002292053774411452,0.00017078470775428925,0.0003299128203725876
571,,,,,,,,,,0.00022874644930577054,0.00017130495241946252,0.0003239013300955938
572,,,,,,,,,,0.00023102392671650563,0.00017435336169853492,0.0003305842311154805
573,,,,,,,,,,0.000228639934575602,0.00017026556507021857,0.0003209128674729288
574,,,,,,,,,,0.00021863049069413256,0.00017048737178919205,0.00032148969936992205
575,,,,,,,,,,0.00022297445703972683,0.00017279928858590703,0.00032029216176455234
576,,,,,,,,,,0.00022423379108547112,0.0001699710870306495,0.00032555175213613965
577,,,,,,,,,,0.0002267431167855466,0.00016862424035358445,0.00032745253269287765
578,,,,,,,,,,0.00022167714974440447,0.0001635182594668154,0.0003230761186917811
579,,,,,,,,,,0.00021417508106276304,0.00016421112782294346,0.00032108600265458846
580,,,,,,,,,,0.0002112017560511233,0.0001663348469357428,0.00031488328183833063
581,,,,,,,,,,0.0002114975647717277,0.00016549641855977321,0.00031959953851083087
582,,,,,,,,,,0.0002064888200632434,0.00016461911008879758,0.00032162297420363544
583,,,,,,,,,,0.00020925078981856094,0.00016631947630849084,0.0003200615152468132
584,,,,,,,,,,0.00020690959174302754,0.00016379903707364673,0.000321367168885201
585,,,,,,,,,,0.00020743677083681113,0.00016551874382463434,0.0003149338658308585
586,,,,,,,,,,0.00020937644798376626,0.00016767596426464252,0.00031193091702851387
587,,,,,,,,,,0.0002014607516587859,0.00016950492548709032,0.0003113834081120428
588,,,,,,,,,,0.00020029043532129103,0.00016847780582756607,0.0003011156849471444
589,,,,,,,,,,0.00019865850551272027,0.00016662310428175545,0.0002978744025284216
590,,,,,,,,,,0.0001966661737124082,0.00016559744910932828,0.0003005464720530349
591,,,,,,,,,,0.0001936200616770178,0.00016507995931130473,0.0002951663562476342
592,,,,,,,,,,0.00019389866064935013,0.00016397601051903524,0.00029611398668730253
593,,,,,,,,,,0.00019420535072380083,0.00016534205472281977,0.00029840368509114135
594,,,,,,,,,,0.000195016535928515,0.00016154867029560338,0.0002963566199334211
595,,,,,,,,,,0.00019352032459562228,0.00016230227935997116,0.00030007272342481476
596,,,,,,,,,,0.0001965139530497296,0.0001568176683884312,0.00030881539155651436
597,,,,,,,,,,0.00019566309971096057,0.00015664925630944017,0.00030580672871312217
598,,,,,,,,,,0.0001923519166072538,0.00015939603701721255,0.0003008514780470271
599,,,,,,,,,,0.00019087014610461977,0.00015833967665826985,0.00029482699936843435
600,,,,,,,,,,0.00019203215184011646,0.00015340214050749563,0.00029242994237684006
601,,,,,,,,,,0.0001925599858221834,0.00015218778581853627,0.00028797614605594827
602,,,,,,,,,,0.0001897735954064024,0.00015375714607854057,0.0002863509774021783
603,,,,,,,,,,0.00019104857944213295,0.00015211882356214922,0.00027508263067051967
604,,,,,,,,,,0.0001949183041766299,0.0001550381337991101,0.0002751585512073563
605,,,,,,,,,,0.00019172291885203327,0.00014989242397421188,0.00026954436818536656
606,,,,,,,,,,0.00018719709655776642,0.00015003820206464983,0.00027253483946164506
607,,,,,,,,,,0.00018817570644344994,0.0001492276049547915,0.000267627383112396
608,,,,,,,,,,0.00018783180997891685,0.0001467009454902075,0.00026718925732740833
609,,,,,,,,,,0.0001838813120895565,0.00014509342861333672,0.0002637336014653465
610,,,,,,,,,,0.0001770403005567969,0.00014510427073676435,0.00026054398501504345
611,,,,,,,,,,0.00018123305004197733,0.00014385789156053452,0.00025495719374846
612,,,,,,,,,,0.00018173367668550185,0.0001394171114258547,0.00025541475970572794
613,,,,,,,,,,0.00017809710105838106,0.0001388506728087223,0.00025834561162938954
614,,,,,,,,,,0.0001797215167932113,0.00014007411385440763,0.00025929607065752395
615,,,,,,,,,,0.00017827624667698624,0.00013940330569513053,0.00025947138789747575
616,,,,,,,,,,0.00018009196177199327,0.0001382115645879782,0.00026176355261750865
617,,,,,,,,,,0.00017650521332390583,0.0001391304347600297,0.0002551671172377562
618,,,,,,,,,,0.00017428137860899835,0.00013649495927785428,0.0002548649841190984
619,,,,,,,,,,0.00017691414016891867,0.00013184908580097073,0.00026124290275952535
620,,,,,,,,,,0.00017654874553241266,0.00013494774547720807,0.00025592899136037714
621,,,,,,,,,,0.00017315549032946245,0.00013367470283373795,0.0002506926157827759
622,,,,,,,,,,0.0001729202735609246,0.00013267274473393578,0.0002486098213961665
623,,,,,,,,,,0.00017398585394133882,0.00013300356757479635,0.000251824557249756
624,,,,,,,,,,0.00017050601455580422,0.0001318807386812423,0.00024648438372804597
625,,,,,,,,,,0.00016919502494492402,0.00013326383562588714,0.0002462497136300003
626,,,,,,,,,,0.00016974990348277754,0.00013284895642185377,0.0002485853403954268
627,,,,,,,,,,0.0001708183927461735,0.00013463273895368582,0.00025064322239506747
628,,,,,,,,,,0.0001717915321612771,0.00013174443827144652,0.00025118799676811536
629,,,,,,,,,,0.00016542091312994188,0.00013194617300970986,0.0002443118864347779
630,,,,,,,,,,0.00016194144559976764,0.0001313874430757621,0.00024185833256526335
631,,,,,,,,,,0.00016202617375117858,0.00012993259148342818,0.0002445081114386097
632,,,,,,,,,,0.00015888625429341994,0.00013207215812366174,0.00023931246683985398
633,,,,,,,,,,0.00015854557377407115,0.00012984891613416366,0.00024245330171541245
634,,,,,,,,,,0.00015972115478120395,0.00012856667512329783,0.0002427352250658261
635,,,,,,,,,,0.0001588518315366111,0.00012728026776648695,0.0002403156752282389
636,,,,,,,,,,0.00015749194076764288,0.00012840329995431618,0.0002412779451427128
637,,,,,,,,,,0.00015698593774138693,0.00012803900045038497,0.00024068228543406997
638,,,,,,,,,,0.0001576459256397816,0.00012914407356122445,0.00024411433949419868
639,,,,,,,,,,0.00015912050864970973,0.00013075854256958407,0.00024490762690117403
640,,,,,,,,,,0.0001593480369144317,0.00012878065415261424,0.00024828661198178774
641,,,,,,,,,,0.00015702616443678203,0.00012704096305370414,0.00024721413600883234
642,,,,,,,,,,0.00015663423564425745,0.00012527707761030233,0.000254269743898163
643,,,,,,,,,,0.0001538862780862309,0.00012384102149928027,0.00024875381074178485
644,,,,,,,,,,0.00015294356726338883,0.00012205671298306197,0.00024495436744070403
645,,,,,,,,,,0.00015475297249006216,0.0001218833457050578,0.0002405009411069885
646,,,,,,,,,,0.0001559331501042045,0.00012200324799257014,0.00024338322479409998
647,,,,,,,,,,0.0001581615109432351,0.00011819036389562688,0.00024258508683734875
648,,,,,,,,,,0.00016126018918530787,0.00011834157630246609,0.00023964316770624282
649,,,,,,,,,,0.0001569376138602853,0.00011668278589921923,0.00024243757741588878
650,,,,,,,,,,0.00015680050889048505,0.00011592014118531962,0.00023947313916225234
651,,,,,,,,,,0.00015627849550462343,0.00011546396814188269,0.0002351086001640532
652,,,,,,,,,,0.00015551539344080267,0.00011519650241981558,0.0002320572790746494
653,,,,,,,,,,0.0001550847306961332,0.00011767430347470575,0.00023162244252059722
654,,,,,,,,,,0.00015002464147697458,0.0001180068843882239,0.00022642657949011472
655,,,,,,,,,,0.00014998387397575433,0.00011873163579154676,0.0002197131309058067
656,,,,,,,,,,0.0001501299003021277,0.00012060212401216142,0.0002207786687387987
657,,,,,,,,,,0.00014885827443431282,0.0001201189269267531,0.00022592671629676096
658,,,,,,,,,,0.00014937216894033394,0.00011661540183127532,0.0002245396879330856
659,,,,,,,,,,0.000148133941973234,0.00011484340226350611,0.0002200787741783761
660,,,,,,,,,,0.000149502269303191,0.00011475271431005085,0.0002138683573256397
661,,,,,,,,,,0.00014740606931613822,0.00011396644572006127,0.00021534579746576652
662,,,,,,,,,,0.00014689691290303443,0.00011628645926288032,0.00021695180560707796
663,,,,,,,,,,0.00014461231332912736,0.00011372586475808445,0.0002118087283726323
664,,,,,,,,,,0.00014291630611392673,0.00011053260672112056,0.00020923270863825485
665,,,,,,,,,,0.0001402829129878679,0.00010992579850347745,0.00020880378376827784
666,,,,,,,,,,0.00014047592308304038,0.00010988437607936487,0.0002099209234484566
667,,,,,,,,,,0.0001401116169009458,0.000111239198194691,0.00021207285102066236
668,,,,,,,,,,0.0001413491342311961,0.00011202613382760349,0.00021001599234408982
669,,,,,,,,,,0.00014314767586741525,0.00011049186711231954,0.00020562668821631113
670,,,,,,,,,,0.000144530896259393,0.00010977113732230395,0.00020115619592420933
671,,,,,,,,,,0.0001425288791926783,0.00010677902730068006,0.0002000715554378538
672,,,,,,,,,,0.00014136201191786466,0.00010638434291572503,0.00020465079116407958
673,,,,,,,,,,0.00013884885702385098,0.00010549246250246867,0.00020224425682904249
674,,,,,,,,,,0.00014046220215863017,0.00010507513060082873,0.00020523839288313624
675,,,,,,,,,,0.00013875171860066443,0.00010384886277606758,0.00020399614508952968
676,,,,,,,,,,0.00013863607708262694,0.00010344406253699961,0.00020334430587610133
677,,,,,,,,,,0.00013955942818754492,0.00010402694241375451,0.00019757898279063757
678,,,,,,,,,,0.00014121895012080994,0.00010473220303552496,0.00019921268973772745
679,,,,,,,,,,0.00014238495192825536,0.0001051000909169339,0.00019450376377568528
680,,,,,,,,,,0.00014239804951830063,0.00010489986413293151,0.00018977021504895436
681,,,,,,,,,,0.00014022328234756078,0.00010469548123948736,0.00018884515704156653
682,,,,,,,,,,0.0001402492145799433,0.00010369737302644118,0.00019200753764375691
683,,,,,,,,,,0.00013814466513261084,0.00010049011617335933,0.0001924745888632139
684,,,,,,,,,,0.00013747475643428848,2.606240252488407e-05,0.00019328624313784718
685,,,,,,,,,,0.00013577524636682487,2.6080789526563408e-05,0.0001943699156484913
686,,,,,,,,,,0.00013584864930181565,2.6513699212752058e-05,0.00019230911527594574
687,,,,,,,,,,0.00013631168795783002,2.5841791794785766e-05,0.00018844461171238142
688,,,,,,,,,,0.00013423170379811536,2.531783916041102e-05,0.00019399634979181513
689,,,,,,,,,,0.00013363770695865723,2.5426775072181285e-05,0.00019193376220195198
690,,,,,,,,,,0.00013363089299851433,2.5956918070581007e-05,0.0001897195843423379
691,,,,,,,,,,0.00013591145246090743,2.6433011187841912e-05,0.00018745884299161273
692,,,,,,,,,,0.00013534987940623525,2.4816197988138506e-05,0.0001876216988308079
693,,,,,,,,,,0.00013163388479411634,0.0,0.0001858780462627322
694,,,,,,,,,,0.00013119536358414713,0.0,0.00018582392349181283
695,,,,,,,,,,0.00013143342043597662,0.0,0.00018277758428853952
696,,,,,,,,,,0.0001290440837063614,0.0,0.0001809338932102172
697,,,,,,,,,,0.00012871084095777274,0.0,0.00017469448823511472
698,,,,,,,,,,0.00012743390205331048,0.0,0.00017486792148414934
699,,,,,,,,,,0.00012576679022512695,0.0,0.00017490765329745742
700,,,,,,,,,,0.00012716430891888112,0.0,0.00016759759586673498
701,,,,,,,,,,0.00012611309981964822,0.0,0.00016850905748598096
702,,,,,,,,,,0.0001232931978677408,0.0,0.0001679582725277931
703,,,,,,,,,,0.00012189708423346017,0.0,0.0001680245791604781
704,,,,,,,,,,0.00012279884500777103,0.0,0.00016776361236415973
705,,,,,,,,,,0.00012376500706455518,0.0,0.00016902409557536347
706,,,,,,,,,,0.00012262879128856744,0.0,0.00016916028637042392
707,,,,,,,,,,0.00011720092827888302,0.0,0.0001661455824931031
708,,,,,,,,,,0.00011548340211936034,0.0,0.00016133607247448867
709,,,,,,,,,,6.651671475174871e-05,0.0,0.00015945815148690366
710,,,,,,,,,,6.569761402604703e-05,0.0,0.0001606386869591307
711,,,,,,,,,,6.464931626144032e-05,0.0,0.0001646677661195784
712,,,,,,,,,,6.529493395278307e-05,0.0,0.00016627221180714888
713,,,,,,,,,,6.503543769803103e-05,0.0,0.00016091440856565452
714,,,,,,,,,,6.486225382541567e-05,0.0,0.00015969523290883632
715,,,,,,,,,,6.389766777690254e-05,0.0,0.00015882505094799696
716,,,,,,,,,,6.352875800533272e-05,0.0,0.000158124606518427
717,,,,,,,,,,6.301084032936947e-05,0.0,0.0001572325661997621
718,,,,,,,,,,6.383402706782271e-05,0.0,0.0001591234919437094
719,,,,,,,,,,6.091613444828327e-05,0.0,0.00015758482882593204
720,,,,,,,,,,6.32381749498867e-05,0.0,0.00015884044180137146
721,,,,,,,,,,6.388052530094392e-05,0.0,0.00015738955065104028
722,,,,,,,,,,6.155053200492757e-05,0.0,0.00015446564657892826
723,,,,,,,,,,5.872834223678191e-05,0.0,0.00015484469199969158
724,,,,,,,,,,5.850299681808428e-05,0.0,0.0001531671881191766
725,,,,,,,,,,6.0243764789336264e-05,0.0,0.00015017866609630097
726,,,,,,,,,,5.858420779816393e-05,0.0,0.0001484233254350886
727,,,,,,,,,,5.658098071063165e-05,0.0,0.0001489130605103532
728,,,,,,,,,,5.597148544574506e-05,0.0,0.0001538650006892855
729,,,,,,,,,,5.659881000393985e-05,0.0,0.00015582612128616015
730,,,,,,,,,,5.5007813838248424e-05,0.0,0.00015806864923878364
731,,,,,,,,,,5.4509022769163815e-05,0.0,0.0001579887298529153
732,,,,,,,,,,5.565400911582326e-05,0.0,0.00015485634951961386
733,,,,,,,,,,5.679007819629794e-05,0.0,0.00015326215479286582
734,,,,,,,,,,5.7344622445616525e-05,0.0,0.00014775061039662126
735,,,,,,,,,,5.8107402652305986e-05,0.0,0.00014306509277722858
736,,,,,,,,,,5.709945790176797e-05,0.0,0.00014692855325121546
737,,,,,,,,,,5.686077927220861e-05,0.0,0.000147407381166915
738,,,,,,,,,,5.621104000439599e-05,0.0,0.00014892677860579232
739,,,,,,,,,,5.559432692358734e-05,0.0,0.00014445913998369943
740,,,,,,,,,,5.584605005374954e-05,0.0,0.00014529423303940951
741,,,,,,,,,,5.399718395987042e-05,0.0,0.00014425434077510314
742,,,,,,,,,,5.277118460374016e-05,0.0,0.00014476294152487805
743,,,,,,,,,,5.335786087343848e-05,0.0,0.00014510134764353575
744,,,,,,,,,,5.295764311193646e-05,0.0,0.00014488045245294217
745,,,,,,,,,,5.3612138905574916e-05,0.0,0.00014306483573564273
746,,,,,,,,,,5.2728538634954877e-05,0.0,0.00014404290049252938
747,,,,,,,,,,5.2242056967657004e-05,0.0,0.00014122968514099693
748,,,,,,,,,,5.0571157935376366e-05,0.0,0.00013723122090410558
749,,,,,,,,,,5.02699708192042e-05,0.0,0.00013546779852313372
750,,,,,,,,,,5.0141549289572926e-05,0.0,0.00013282033592760734
751,,,,,,,,,,5.0293725095497575e-05,0.0,0.0001335709027682116
752,,,,,,,,,,5.0384028051505614e-05,0.0,0.00013326487338194458
753,,,,,,,,,,5.001162848462813e-05,0.0,0.0001317376759389225
754,,,,,,,,,,5.0516724693210554e-05,0.0,0.00013234044867530825
755,,,,,,,,,,4.998029372077931e-05,0.0,0.00013053588719904246
756,,,,,,,,,,0.0,0.0,0.00013296513996510198
757,,,,,,,,,,0.0,0.0,0.00013302073590939212
758,,,,,,,,,,0.0,0.0,0.000133003671317113
759,,,,,,,,,,0.0,0.0,0.00013278226527394576
760,,,,,,,,,,0.0,0.0,0.00013561422811408076
761,,,,,,,,,,0.0,0.0,0.00013235559797304916
762,,,,,,,,,,0.0,0.0,0.00013222904752966291
763,,,,,,,,,,0.0,0.0,0.0001309891053580824
764,,,,,,,,,,0.0,0.0,0.0001286484821749627
765,,,,,,,,,,0.0,0.0,0.00012754178111969906
766,,,,,,,,,,0.0,0.0,0.0001259056204166742
767,,,,,,,,,,0.0,0.0,0.00012482483650331746
768,,,,,,,,,,0.0,0.0,0.00012589358729473972
769,,,,,,,,,,0.0,0.0,0.00012650539964198737
770,,,,,,,,,,0.0,0.0,0.00012483144688336552
771,,,,,,,,,,0.0,0.0,0.0001253026934808492
772,,,,,,,,,,0.0,0.0,0.00012426514223457034
773,,,,,,,,,,0.0,0.0,0.0001232235014406968
774,,,,,,,,,,0.0,0.0,0.00012345349505271422
775,,,,,,,,,,0.0,0.0,0.00012294798632485912
776,,,,,,,,,,0.0,0.0,0.00012243387147265665
777,,,,,,,,,,0.0,0.0,0.00012345607354134717
778,,,,,,,,,,0.0,0.0,0.0001233139076272974
779,,,,,,,,,,0.0,0.0,0.00012085010152673282
780,,,,,,,,,,0.0,0.0,0.00011822594405328115
781,,,,,,,,,,0.0,0.0,0.00011732985555015447
782,,,,,,,,,,0.0,0.0,9.165746391690186e-05
783,,,,,,,,,,0.0,0.0,9.325820128959364e-05
784,,,,,,,,,,0.0,0.0,9.425173973667902e-05
785,,,,,,,,,,0.0,0.0,9.503326964801814e-05
786,,,,,,,,,,0.0,0.0,9.350716677858988e-05
787,,,,,,,,,,0.0,0.0,9.208765061583093e-05
788,,,,,,,,,,0.0,0.0,9.28342873715559e-05
789,,,,,,,,,,0.0,0.0,9.367657787363306e-05
790,,,,,,,,,,0.0,0.0,9.241646274342258e-05
791,,,,,,,,,,0.0,0.0,9.201329124695455e-05
792,,,,,,,,,,0.0,0.0,9.289942117475401e-05
793,,,,,,,,,,0.0,0.0,9.364111955897185e-05
794,,,,,,,,,,0.0,0.0,9.168014629405271e-05
795,,,,,,,,,,0.0,0.0,9.126557102744247e-05
796,,,,,,,,,,0.0,0.0,9.051535005288298e-05
797,,,,,,,,,,0.0,0.0,9.006612317688024e-05
798,,,,,,,,,,0.0,0.0,8.820799198336393e-05
799,,,,,,,,,,0.0,0.0,8.717242680404892e-05
800,,,,,,,,,,0.0,0.0,8.602330962355343e-05
801,,,,,,,,,,0.0,0.0,8.405368883817184e-05
802,,,,,,,,,,0.0,0.0,8.233601379947821e-05
803,,,,,,,,,,0.0,0.0,8.515178083379358e-05
804,,,,,,,,,,0.0,0.0,8.373957411183615e-05
805,,,,,,,,,,0.0,0.0,8.360513943446229e-05
806,,,,,,,,,,0.0,0.0,8.212313505917822e-05
807,,,,,,,,,,0.0,0.0,8.334806362061346e-05
808,,,,,,,,,,0.0,0.0,8.400680940769824e-05
809,,,,,,,,,,0.0,0.0,8.290608439074622e-05
810,,,,,,,,,,0.0,0.0,8.354012344885388e-05
811,,,,,,,,,,0.0,0.0,8.140917997546284e-05
812,,,,,,,,,,0.0,0.0,7.982399502405033e-05
813,,,,,,,,,,0.0,0.0,8.191007191114324e-05
814,,,,,,,,,,0.0,0.0,8.13286660537641e-05
815,,,,,,,,,,0.0,0.0,8.108162546552049e-05
816,,,,,,,,,,0.0,0.0,8.167650733425295e-05
817,,,,,,,,,,0.0,0.0,8.154906738211696e-05
818,,,,,,,,,,0.0,0.0,8.141429109906857e-05
819,,,,,,,,,,0.0,0.0,8.169443630833996e-05
820,,,,,,,,,,0.0,0.0,8.342140489122951e-05
821,,,,,,,,,,0.0,0.0,8.170909034813719e-05
822,,,,,,,,,,0.0,0.0,8.42880988882905e-05
823,,,,,,,,,,0.0,0.0,8.382633403804678e-05
824,,,,,,,,,,0.0,0.0,8.265174569329523e-05
825,,,,,,,,,,0.0,0.0,8.128590370081884e-05
826,,,,,,,,,,0.0,0.0,7.938238369260287e-05
827,,,,,,,,,,0.0,0.0,7.965030647763054e-05
828,,,,,,,,,,0.0,0.0,7.941748735927487e-05
829,,,,,,,,,,0.0,0.0,7.998565346720889e-05
830,,,,,,,,,,0.0,0.0,7.933166000438019e-05
831,,,,,,,,,,0.0,0.0,7.763451988137506e-05
832,,,,,,,,,,0.0,0.0,7.799271154893796e-05
833,,,,,,,,,,0.0,0.0,7.80150482445796e-05
834,,,,,,,,,,0.0,0.0,7.713346496453926e-05
835,,,,,,,,,,0.0,0.0,7.550721469008367e-05
836,,,,,,,,,,0.0,0.0,7.495757566653052e-05
837,,,,,,,,,,0.0,0.0,0.0
838,,,,,,,,,,0.0,0.0,0.0
839,,,,,,,,,,0.0,0.0,0.0
840,,,,,,,,,,0.0,0.0,0.0
841,,,,,,,,,,0.0,0.0,0.0
842,,,,,,,,,,0.0,0.0,0.0
843,,,,,,,,,,0.0,0.0,0.0
844,,,,,,,,,,0.0,0.0,0.0
845,,,,,,,,,,0.0,0.0,0.0
846,,,,,,,,,,0.0,0.0,0.0
847,,,,,,,,,,0.0,0.0,0.0
848,,,,,,,,,,0.0,0.0,0.0
849,,,,,,,,,,0.0,0.0,0.0
850,,,,,,,,,,0.0,0.0,0.0
851,,,,,,,,,,0.0,0.0,0.0
852,,,,,,,,,,0.0,0.0,0.0
853,,,,,,,,,,0.0,0.0,0.0
854,,,,,,,,,,0.0,0.0,0.0
855,,,,,,,,,,0.0,0.0,0.0
856,,,,,,,,,,0.0,0.0,0.0
857,,,,,,,,,,0.0,0.0,0.0
858,,,,,,,,,,0.0,0.0,0.0
859,,,,,,,,,,0.0,0.0,0.0
860,,,,,,,,,,0.0,0.0,0.0
861,,,,,,,,,,0.0,0.0,0.0
862,,,,,,,,,,0.0,0.0,0.0
863,,,,,,,,,,0.0,0.0,0.0
864,,,,,,,,,,0.0,0.0,0.0
865,,,,,,,,,,0.0,0.0,0.0
866,,,,,,,,,,0.0,0.0,0.0
867,,,,,,,,,,0.0,0.0,0.0
868,,,,,,,,,,0.0,0.0,0.0
869,,,,,,,,,,0.0,0.0,0.0
870,,,,,,,,,,0.0,0.0,0.0
871,,,,,,,,,,0.0,0.0,0.0
872,,,,,,,,,,0.0,0.0,0.0
873,,,,,,,,,,0.0,0.0,0.0
874,,,,,,,,,,0.0,0.0,0.0
875,,,,,,,,,,0.0,0.0,0.0
876,,,,,,,,,,0.0,0.0,0.0
877,,,,,,,,,,0.0,0.0,0.0
878,,,,,,,,,,0.0,0.0,0.0
879,,,,,,,,,,0.0,0.0,0.0
880,,,,,,,,,,0.0,0.0,0.0
881,,,,,,,,,,0.0,0.0,0.0
882,,,,,,,,,,0.0,0.0,0.0
883,,,,,,,,,,0.0,0.0,0.0
884,,,,,,,,,,0.0,0.0,0.0
885,,,,,,,,,,0.0,0.0,0.0
886,,,,,,,,,,0.0,0.0,0.0
887,,,,,,,,,,0.0,0.0,0.0
888,,,,,,,,,,0.0,0.0,0.0
889,,,,,,,,,,0.0,0.0,0.0
890,,,,,,,,,,0.0,0.0,0.0
891,,,,,,,,,,0.0,0.0,0.0
892,,,,,,,,,,0.0,0.0,0.0
893,,,,,,,,,,0.0,0.0,0.0
894,,,,,,,,,,0.0,0.0,0.0
895,,,,,,,,,,0.0,0.0,0.0
896,,,,,,,,,,0.0,0.0,0.0
897,,,,,,,,,,0.0,0.0,0.0
898,,,,,,,,,,0.0,0.0,0.0
899,,,,,,,,,,0.0,0.0,0.0
900,,,,,,,,,,0.0,0.0,0.0
901,,,,,,,,,,0.0,0.0,0.0
902,,,,,,,,,,0.0,0.0,0.0
903,,,,,,,,,,0.0,0.0,0.0
904,,,,,,,,,,0.0,0.0,0.0
905,,,,,,,,,,0.0,0.0,0.0
906,,,,,,,,,,0.0,0.0,0.0
907,,,,,,,,,,0.0,0.0,0.0
908,,,,,,,,,,0.0,0.0,0.0
909,,,,,,,,,,0.0,0.0,0.0
910,,,,,,,,,,0.0,0.0,0.0
911,,,,,,,,,,0.0,0.0,0.0
912,,,,,,,,,,0.0,0.0,0.0
913,,,,,,,,,,0.0,0.0,0.0
914,,,,,,,,,,0.0,0.0,0.0
915,,,,,,,,,,0.0,0.0,0.0
