,california_housing | direct | sketch_size = m/4 = 5160 | residual_norms (median),california_housing | direct | sketch_size = m/4 = 5160 | residual_norms (1st quartile),california_housing | direct | sketch_size = m/4 = 5160 | residual_norms (3rd quartile),california_housing | cg | sketch_size = m/4 = 5160 | residual_norms (median),california_housing | cg | sketch_size = m/4 = 5160 | residual_norms (1st quartile),california_housing | cg | sketch_size = m/4 = 5160 | residual_norms (3rd quartile),california_housing | subsample | sketch_size = m/4 = 5160 | residual_norms (median),california_housing | subsample | sketch_size = m/4 = 5160 | residual_norms (1st quartile),california_housing | subsample | sketch_size = m/4 = 5160 | residual_norms (3rd quartile),california_housing | count | sketch_size = m/4 = 5160 | residual_norms (median),california_housing | count | sketch_size = m/4 = 5160 | residual_norms (1st quartile),california_housing | count | sketch_size = m/4 = 5160 | residual_norms (3rd quartile)
341,,,,,,,,,,0.00032637770112767635,0.00032637770112767635,0.00032637770112767635
342,,,,,,,,,,0.0003237487151951446,0.0003237487151951446,0.0003237487151951446
343,,,,,,,,,,0.00032166506466157373,0.00032166506466157373,0.00032166506466157373
344,,,,,,,,,,0.00031912721505961215,0.00031912721505961215,0.00031912721505961215
345,,,,,,,,,,0.0003170091049327988,0.0003170091049327988,0.0003170091049327988
346,,,,,,,,,,0.0003149339581342031,0.0003149339581342031,0.0003149339581342031
347,,,,,,,,,,0.0003130331381932562,0.0003130331381932562,0.0003130331381932562
348,,,,,,,,,,0.0003112370382834879,0.0003112370382834879,0.0003112370382834879
349,,,,,,,,,,0.00030853188602080725,0.00030853188602080725,0.00030853188602080725
350,,,,,,,,,,0.0003070116369324865,0.0003070116369324865,0.0003070116369324865
351,,,,,,,,,,0.0003047456425251404,0.0003047456425251404,0.0003047456425251404
352,,,,,,,,,,0.0003018368887128882,0.0003018368887128882,0.0003018368887128882
353,,,,,,,,,,0.00030006031425446967,0.00030006031425446967,0.00030006031425446967
354,,,,,,,,,,0.0002973880472882602,0.0002973880472882602,0.0002973880472882602
355,,,,,,,,,,0.0002967516664407595,0.0002967516664407595,0.0002967516664407595
356,,,,,,,,,,0.0002953765333667785,0.0002953765333667785,0.0002953765333667785
357,,,,,,,,,,0.0002924386103084606,0.0002924386103084606,0.0002924386103084606
358,,,,,,,,,,0.00029243937731271116,0.00029243937731271116,0.00029243937731271116
359,,,,,,,,,,0.00028918094636155286,0.00028918094636155286,0.00028918094636155286
360,,,,,,,,,,0.0002890025500494732,0.0002890025500494732,0.0002890025500494732
361,,,,,,,,,,0.00028684663941190065,0.00028684663941190065,0.00028684663941190065
362,,,,,,,,,,0.0002848549477719145,0.0002848549477719145,0.0002848549477719145
363,,,,,,,,,,0.00028431304727996094,0.00028431304727996094,0.00028431304727996094
364,,,,,,,,,,0.0002819083345100114,0.0002819083345100114,0.0002819083345100114
365,,,,,,,,,,0.0002771479754421504,0.0002771479754421504,0.0002771479754421504
366,,,,,,,,,,0.0002765392524823008,0.0002765392524823008,0.0002765392524823008
367,,,,,,,,,,0.0002761574286831946,0.0002761574286831946,0.0002761574286831946
368,,,,,,,,,,0.0002753274419414315,0.0002753274419414315,0.0002753274419414315
369,,,,,,,,,,0.0002723654461418262,0.0002723654461418262,0.0002723654461418262
370,,,,,,,,,,0.0002700619351672362,0.0002700619351672362,0.0002700619351672362
371,,,,,,,,,,0.0002681241248723259,0.0002681241248723259,0.0002681241248723259
372,,,,,,,,,,0.00026626174759527925,0.00026626174759527925,0.00026626174759527925
373,,,,,,,,,,0.00026447778107716453,0.00026447778107716453,0.00026447778107716453
374,,,,,,,,,,0.00026402663054006574,0.00026402663054006574,0.00026402663054006574
375,,,,,,,,,,0.00026326798981241576,0.00026326798981241576,0.00026326798981241576
376,,,,,,,,,,0.00026123836691061426,0.00026123836691061426,0.00026123836691061426
377,,,,,,,,,,0.00025894606664166297,0.00025894606664166297,0.00025894606664166297
378,,,,,,,,,,0.00025720858152526396,0.00025720858152526396,0.00025720858152526396
379,,,,,,,,,,0.00025635652976885076,0.00025635652976885076,0.00025635652976885076
380,,,,,,,,,,0.0002542280941269751,0.0002542280941269751,0.0002542280941269751
381,,,,,,,,,,0.00025308385684097364,0.00025308385684097364,0.00025308385684097364
382,,,,,,,,,,0.00025206153327068486,0.00025206153327068486,0.00025206153327068486
383,,,,,,,,,,0.00025111499864634144,0.00025111499864634144,0.00025111499864634144
384,,,,,,,,,,0.0002494424654001844,0.0002494424654001844,0.0002494424654001844
385,,,,,,,,,,0.00024780439412548796,0.00024780439412548796,0.00024780439412548796
386,,,,,,,,,,0.0002462388641724626,0.0002462388641724626,0.0002462388641724626
387,,,,,,,,,,0.00024538332129230185,0.00024538332129230185,0.00024538332129230185
388,,,,,,,,,,0.00024326750168157492,0.00024326750168157492,0.00024326750168157492
389,,,,,,,,,,0.00024111871179799215,0.00024111871179799215,0.00024111871179799215
390,,,,,,,,,,0.00023988393930467173,0.00023988393930467173,0.00023988393930467173
391,,,,,,,,,,0.00023933351900372175,0.00023933351900372175,0.00023933351900372175
392,,,,,,,,,,0.00023778213534303972,0.00023778213534303972,0.00023778213534303972
393,,,,,,,,,,0.0002357972930879326,0.0002357972930879326,0.0002357972930879326
394,,,,,,,,,,0.00023523151111840004,0.00023523151111840004,0.00023523151111840004
395,,,,,,,,,,0.00023414126979443245,0.00023414126979443245,0.00023414126979443245
396,,,,,,,,,,0.00023153516741200301,0.00023153516741200301,0.00023153516741200301
397,,,,,,,,,,0.0002305336673548922,0.0002305336673548922,0.0002305336673548922
398,,,,,,,,,,0.00023091483563891007,0.00023091483563891007,0.00023091483563891007
399,,,,,,,,,,0.0002292138004364881,0.0002292138004364881,0.0002292138004364881
400,,,,,,,,,,0.00022738469110104915,0.00022738469110104915,0.00022738469110104915
401,,,,,,,,,,0.00022639896042106903,0.00022639896042106903,0.00022639896042106903
402,,,,,,,,,,0.00022379692318473353,0.00022379692318473353,0.00022379692318473353
403,,,,,,,,,,0.00022240834824089633,0.00022240834824089633,0.00022240834824089633
404,,,,,,,,,,0.00022126671194252473,0.00022126671194252473,0.00022126671194252473
405,,,,,,,,,,0.00021970591753391275,0.00021970591753391275,0.00021970591753391275
406,,,,,,,,,,0.0002187853016498296,0.0002187853016498296,0.0002187853016498296
407,,,,,,,,,,0.00021800461694072626,0.00021800461694072626,0.00021800461694072626
408,,,,,,,,,,0.0002174033651511386,0.0002174033651511386,0.0002174033651511386
409,,,,,,,,,,0.00021607675747934126,0.00021607675747934126,0.00021607675747934126
410,,,,,,,,,,0.00021378710465681526,0.00021378710465681526,0.00021378710465681526
411,,,,,,,,,,0.00021339190293465974,0.00021339190293465974,0.00021339190293465974
412,,,,,,,,,,0.0002113618356595795,0.0002113618356595795,0.0002113618356595795
413,,,,,,,,,,0.00021057445897333248,0.00021057445897333248,0.00021057445897333248
414,,,,,,,,,,0.0002099087219418238,0.0002099087219418238,0.0002099087219418238
415,,,,,,,,,,0.0002075671431787971,0.0002075671431787971,0.0002075671431787971
416,,,,,,,,,,0.00020542096610196787,0.00020542096610196787,0.00020542096610196787
417,,,,,,,,,,0.00020456275087205408,0.00020456275087205408,0.00020456275087205408
418,,,,,,,,,,0.00020472462519897927,0.00020472462519897927,0.00020472462519897927
419,,,,,,,,,,0.0002041241360060803,0.0002041241360060803,0.0002041241360060803
420,,,,,,,,,,0.00020200737118807838,0.00020200737118807838,0.00020200737118807838
421,,,,,,,,,,0.00020081878191914693,0.00020081878191914693,0.00020081878191914693
422,,,,,,,,,,0.00020028511838567184,0.00020028511838567184,0.00020028511838567184
423,,,,,,,,,,0.00019999733659534143,0.00019999733659534143,0.00019999733659534143
424,,,,,,,,,,0.00019794971848971786,0.00019794971848971786,0.00019794971848971786
425,,,,,,,,,,0.0001972055758143267,0.0001972055758143267,0.0001972055758143267
426,,,,,,,,,,0.0001975458929810857,0.0001975458929810857,0.0001975458929810857
427,,,,,,,,,,0.0001961983170548809,0.0001961983170548809,0.0001961983170548809
428,,,,,,,,,,0.00019508608521897917,0.00019508608521897917,0.00019508608521897917
429,,,,,,,,,,0.00019407983603689954,0.00019407983603689954,0.00019407983603689954
430,,,,,,,,,,0.0001934916238232343,0.0001934916238232343,0.0001934916238232343
431,,,,,,,,,,0.00019272360425167444,0.00019272360425167444,0.00019272360425167444
432,,,,,,,,,,0.00019176402206363665,0.00019176402206363665,0.00019176402206363665
433,,,,,,,,,,0.00019033649018548984,0.00019033649018548984,0.00019033649018548984
434,,,,,,,,,,0.0001898685767971314,0.0001898685767971314,0.0001898685767971314
435,,,,,,,,,,0.0001891577076049378,0.0001891577076049378,0.0001891577076049378
436,,,,,,,,,,0.00018949032400590525,0.00018949032400590525,0.00018949032400590525
437,,,,,,,,,,0.00018748507580071037,0.00018748507580071037,0.00018748507580071037
438,,,,,,,,,,0.0001864617096966392,0.0001864617096966392,0.0001864617096966392
439,,,,,,,,,,0.0001861069448005959,0.0001861069448005959,0.0001861069448005959
440,,,,,,,,,,0.00018517266730220763,0.00018517266730220763,0.00018517266730220763
441,,,,,,,,,,0.00018484495596205375,0.00018484495596205375,0.00018484495596205375
442,,,,,,,,,,0.00018390047091418864,0.00018390047091418864,0.00018390047091418864
443,,,,,,,,,,0.00018220443336923882,0.00018220443336923882,0.00018220443336923882
444,,,,,,,,,,0.00018158270445903279,0.00018158270445903279,0.00018158270445903279
445,,,,,,,,,,0.0001804655294792362,0.0001804655294792362,0.0001804655294792362
446,,,,,,,,,,0.00017786989222054567,0.00017786989222054567,0.00017786989222054567
447,,,,,,,,,,0.00017683879890932098,0.00017683879890932098,0.00017683879890932098
448,,,,,,,,,,0.00017676016268475072,0.00017676016268475072,0.00017676016268475072
449,,,,,,,,,,0.00017584566724990306,0.00017584566724990306,0.00017584566724990306
450,,,,,,,,,,0.0001755204804666969,0.0001755204804666969,0.0001755204804666969
451,,,,,,,,,,0.00017513536946055875,0.00017513536946055875,0.00017513536946055875
452,,,,,,,,,,0.000173926940645533,0.000173926940645533,0.000173926940645533
453,,,,,,,,,,0.00017305774522003348,0.00017305774522003348,0.00017305774522003348
454,,,,,,,,,,0.0001716228730591695,0.0001716228730591695,0.0001716228730591695
455,,,,,,,,,,0.0001707806764636843,0.0001707806764636843,0.0001707806764636843
456,,,,,,,,,,0.0001699100911770146,0.0001699100911770146,0.0001699100911770146
457,,,,,,,,,,0.00017005299400109136,0.00017005299400109136,0.00017005299400109136
458,,,,,,,,,,0.00017000226552459902,0.00017000226552459902,0.00017000226552459902
459,,,,,,,,,,0.00016791401093590078,0.00016791401093590078,0.00016791401093590078
460,,,,,,,,,,0.00016691125271962978,0.00016691125271962978,0.00016691125271962978
461,,,,,,,,,,0.00016648265752379238,0.00016648265752379238,0.00016648265752379238
462,,,,,,,,,,0.000166048928074518,0.000166048928074518,0.000166048928074518
463,,,,,,,,,,0.000165025065409291,0.000165025065409291,0.000165025065409291
464,,,,,,,,,,0.00016446013721216072,0.00016446013721216072,0.00016446013721216072
465,,,,,,,,,,0.00016332153519306363,0.00016332153519306363,0.00016332153519306363
466,,,,,,,,,,0.0001620533291201508,0.0001620533291201508,0.0001620533291201508
467,,,,,,,,,,0.0001609113589023157,0.0001609113589023157,0.0001609113589023157
468,,,,,,,,,,0.00016004269521120365,0.00016004269521120365,0.00016004269521120365
469,,,,,,,,,,0.0001594836547184571,0.0001594836547184571,0.0001594836547184571
470,,,,,,,,,,0.0001586902697787623,0.0001586902697787623,0.0001586902697787623
471,,,,,,,,,,0.00015787573689874062,0.00015787573689874062,0.00015787573689874062
472,,,,,,,,,,0.00015753016136533458,0.00015753016136533458,0.00015753016136533458
473,,,,,,,,,,0.00015674575687131545,0.00015674575687131545,0.00015674575687131545
474,,,,,,,,,,0.00015596336665244062,0.00015596336665244062,0.00015596336665244062
475,,,,,,,,,,0.0001550882384546597,0.0001550882384546597,0.0001550882384546597
476,,,,,,,,,,0.0001549657636085355,0.0001549657636085355,0.0001549657636085355
477,,,,,,,,,,0.00015399965902529998,0.00015399965902529998,0.00015399965902529998
478,,,,,,,,,,0.00015348450138426013,0.00015348450138426013,0.00015348450138426013
479,,,,,,,,,,0.00015245651787493971,0.00015245651787493971,0.00015245651787493971
480,,,,,,,,,,0.00015175944189877653,0.00015175944189877653,0.00015175944189877653
481,,,,,,,,,,0.00015011098321121772,0.00015011098321121772,0.00015011098321121772
482,,,,,,,,,,0.00014902409122478723,0.00014902409122478723,0.00014902409122478723
483,,,,,,,,,,0.00014827238919678498,0.00014827238919678498,0.00014827238919678498
484,,,,,,,,,,0.00014794287306437928,0.00014794287306437928,0.00014794287306437928
485,,,,,,,,,,0.0001471976126272525,0.0001471976126272525,0.0001471976126272525
486,,,,,,,,,,0.00014650768317565517,0.00014650768317565517,0.00014650768317565517
487,,,,,,,,,,0.0001452978472101002,0.0001452978472101002,0.0001452978472101002
488,,,,,,,,,,0.00014473937911200572,0.00014473937911200572,0.00014473937911200572
489,,,,,,,,,,0.00014557316755156466,0.00014557316755156466,0.00014557316755156466
490,,,,,,,,,,0.00014527895337702865,0.00014527895337702865,0.00014527895337702865
491,,,,,,,,,,0.00014397681574449743,0.00014397681574449743,0.00014397681574449743
492,,,,,,,,,,0.00014313078203034542,0.00014313078203034542,0.00014313078203034542
493,,,,,,,,,,0.00014199105072835227,0.00014199105072835227,0.00014199105072835227
494,,,,,,,,,,0.00014111060060587995,0.00014111060060587995,0.00014111060060587995
495,,,,,,,,,,0.0001410279002258945,0.0001410279002258945,0.0001410279002258945
496,,,,,,,,,,0.00014064399493851892,0.00014064399493851892,0.00014064399493851892
497,,,,,,,,,,0.00013918830050923904,0.00013918830050923904,0.00013918830050923904
498,,,,,,,,,,0.0001380949045332558,0.0001380949045332558,0.0001380949045332558
499,,,,,,,,,,0.0001372178722585085,0.0001372178722585085,0.0001372178722585085
500,,,,,,,,,,0.0001363091599487731,0.0001363091599487731,0.0001363091599487731
501,,,,,,,,,,0.0001362437553996836,0.0001362437553996836,0.0001362437553996836
502,,,,,,,,,,0.00013683049373073802,0.00013683049373073802,0.00013683049373073802
503,,,,,,,,,,0.00013664510369316445,0.00013664510369316445,0.00013664510369316445
504,,,,,,,,,,0.0001356183155414402,0.0001356183155414402,0.0001356183155414402
505,,,,,,,,,,0.00013539198576309515,0.00013539198576309515,0.00013539198576309515
506,,,,,,,,,,0.0001346523052201762,0.0001346523052201762,0.0001346523052201762
507,,,,,,,,,,0.0001340283429780623,0.0001340283429780623,0.0001340283429780623
508,,,,,,,,,,0.00013326210063157164,0.00013326210063157164,0.00013326210063157164
509,,,,,,,,,,0.00013275388549993417,0.00013275388549993417,0.00013275388549993417
510,,,,,,,,,,0.00013170439599239866,0.00013170439599239866,0.00013170439599239866
511,,,,,,,,,,0.00013169477546190835,0.00013169477546190835,0.00013169477546190835
512,,,,,,,,,,0.0001310525652470078,0.0001310525652470078,0.0001310525652470078
513,,,,,,,,,,0.00013048834994044023,0.00013048834994044023,0.00013048834994044023
514,,,,,,,,,,0.00013021793109530707,0.00013021793109530707,0.00013021793109530707
515,,,,,,,,,,0.00012895946094835218,0.00012895946094835218,0.00012895946094835218
516,,,,,,,,,,0.00012779582962689915,0.00012779582962689915,0.00012779582962689915
517,,,,,,,,,,0.00012789670961149444,0.00012789670961149444,0.00012789670961149444
518,,,,,,,,,,0.0001277161119375394,0.0001277161119375394,0.0001277161119375394
519,,,,,,,,,,0.00012665015184971565,0.00012665015184971565,0.00012665015184971565
520,,,,,,,,,,0.00012657127503359436,0.00012657127503359436,0.00012657127503359436
521,,,,,,,,,,0.00012587005403139946,0.00012587005403139946,0.00012587005403139946
522,,,,,,,,,,0.00012560657383544287,0.00012560657383544287,0.00012560657383544287
523,,,,,,,,,,0.0001245516558923114,0.0001245516558923114,0.0001245516558923114
524,,,,,,,,,,0.00012388233684276147,0.00012388233684276147,0.00012388233684276147
525,,,,,,,,,,0.0001238925876957762,0.0001238925876957762,0.0001238925876957762
526,,,,,,,,,,0.00012364354633160503,0.00012364354633160503,0.00012364354633160503
527,,,,,,,,,,0.00012294599182944703,0.00012294599182944703,0.00012294599182944703
528,,,,,,,,,,0.0001228981757735416,0.0001228981757735416,0.0001228981757735416
529,,,,,,,,,,0.00012198498282119649,0.00012198498282119649,0.00012198498282119649
530,,,,,,,,,,0.0001218550955466617,0.0001218550955466617,0.0001218550955466617
531,,,,,,,,,,0.00012126470091920116,0.00012126470091920116,0.00012126470091920116
532,,,,,,,,,,0.0001209652604137702,0.0001209652604137702,0.0001209652604137702
533,,,,,,,,,,0.00012092247934072566,0.00012092247934072566,0.00012092247934072566
534,,,,,,,,,,0.00012003309603251551,0.00012003309603251551,0.00012003309603251551
535,,,,,,,,,,0.00011914140780104025,0.00011914140780104025,0.00011914140780104025
536,,,,,,,,,,0.00011844935475664769,0.00011844935475664769,0.00011844935475664769
537,,,,,,,,,,0.0001183746968001271,0.0001183746968001271,0.0001183746968001271
538,,,,,,,,,,0.00011790558263481171,0.00011790558263481171,0.00011790558263481171
539,,,,,,,,,,0.00011724900034661544,0.00011724900034661544,0.00011724900034661544
540,,,,,,,,,,0.0001168047316366441,0.0001168047316366441,0.0001168047316366441
541,,,,,,,,,,0.000116169115062479,0.000116169115062479,0.000116169115062479
542,,,,,,,,,,0.00011530147054766894,0.00011530147054766894,0.00011530147054766894
543,,,,,,,,,,0.00011526555043350187,0.00011526555043350187,0.00011526555043350187
544,,,,,,,,,,0.00011429529751300494,0.00011429529751300494,0.00011429529751300494
545,,,,,,,,,,0.00011407665471799489,0.00011407665471799489,0.00011407665471799489
546,,,,,,,,,,0.0001137972180167021,0.0001137972180167021,0.0001137972180167021
547,,,,,,,,,,0.00011329223014985791,0.00011329223014985791,0.00011329223014985791
548,,,,,,,,,,0.00011302337794434148,0.00011302337794434148,0.00011302337794434148
549,,,,,,,,,,0.00011273602154080526,0.00011273602154080526,0.00011273602154080526
550,,,,,,,,,,0.00011222310655778541,0.00011222310655778541,0.00011222310655778541
551,,,,,,,,,,0.0001127480663913887,0.0001127480663913887,0.0001127480663913887
552,,,,,,,,,,0.000112316612174062,0.000112316612174062,0.000112316612174062
553,,,,,,,,,,0.00011149743197139464,0.00011149743197139464,0.00011149743197139464
554,,,,,,,,,,0.00011129618787268274,0.00011129618787268274,0.00011129618787268274
555,,,,,,,,,,0.00011108022750582066,0.00011108022750582066,0.00011108022750582066
556,,,,,,,,,,0.00011025630454182841,0.00011025630454182841,0.00011025630454182841
557,,,,,,,,,,0.00011019359509618615,0.00011019359509618615,0.00011019359509618615
558,,,,,,,,,,0.00010941542750664979,0.00010941542750664979,0.00010941542750664979
559,,,,,,,,,,0.00010922328789366841,0.00010922328789366841,0.00010922328789366841
560,,,,,,,,,,0.00010860059201395106,0.00010860059201395106,0.00010860059201395106
561,,,,,,,,,,0.00010848237735921593,0.00010848237735921593,0.00010848237735921593
562,,,,,,,,,,0.00010797992504990379,0.00010797992504990379,0.00010797992504990379
563,,,,,,,,,,0.00010782953862416635,0.00010782953862416635,0.00010782953862416635
564,,,,,,,,,,0.00010727699754969131,0.00010727699754969131,0.00010727699754969131
565,,,,,,,,,,0.00010652840074265791,0.00010652840074265791,0.00010652840074265791
566,,,,,,,,,,0.00010637274628826623,0.00010637274628826623,0.00010637274628826623
567,,,,,,,,,,0.0001065181159814311,0.0001065181159814311,0.0001065181159814311
568,,,,,,,,,,0.00010570299952252082,0.00010570299952252082,0.00010570299952252082
569,,,,,,,,,,0.00010489927255186041,0.00010489927255186041,0.00010489927255186041
570,,,,,,,,,,0.00010402386028707989,0.00010402386028707989,0.00010402386028707989
571,,,,,,,,,,0.00010331408057113958,0.00010331408057113958,0.00010331408057113958
572,,,,,,,,,,0.00010406928654254395,0.00010406928654254395,0.00010406928654254395
573,,,,,,,,,,0.00010406571652112241,0.00010406571652112241,0.00010406571652112241
574,,,,,,,,,,0.00010290092181047106,0.00010290092181047106,0.00010290092181047106
575,,,,,,,,,,0.00010307343650544916,0.00010307343650544916,0.00010307343650544916
576,,,,,,,,,,0.00010265303897209809,0.00010265303897209809,0.00010265303897209809
577,,,,,,,,,,0.00010199519981027901,0.00010199519981027901,0.00010199519981027901
578,,,,,,,,,,0.00010123967173839331,0.00010123967173839331,0.00010123967173839331
579,,,,,,,,,,0.00010103785237146497,0.00010103785237146497,0.00010103785237146497
580,,,,,,,,,,0.00010086789212605097,0.00010086789212605097,0.00010086789212605097
581,,,,,,,,,,0.0001006681426128013,0.0001006681426128013,0.0001006681426128013
582,,,,,,,,,,0.0001002364418498596,0.0001002364418498596,0.0001002364418498596
583,,,,,,,,,,9.997605381387297e-05,9.997605381387297e-05,9.997605381387297e-05
